GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,BLK_DAY_RANK
10/21/2018,SAC,Sacramento Kings,SAC @ OKC,Harry Giles III,F-C,26.2,8106,0,12874,2,8551,2,812,4,8828,0,13385,6,5192,1,4317,1,8514,8
10/21/2018,SAC,Sacramento Kings,SAC @ OKC,Iman Shumpert,G,48.6,1153,4,662,4,3929,2,812,9,1419,4,2601,3,12137,3,415,2,4097,9
10/21/2018,CLE,Cleveland Cavaliers,CLE vs. ATL,Tristan Thompson,C-F,28.3,7019,0,12874,1,12618,1,2443,5,6509,1,10110,9,2204,1,4317,1,8514,10
10/20/2018,CHA,Charlotte Hornets,CHA @ MIA,Michael Kidd-Gilchrist,F,31.6,5459,0,12874,2,8551,7,3,3,11548,1,10110,3,12137,0,11467,3,1827,1
10/20/2018,DAL,Dallas Mavericks,DAL vs. MIN,DeAndre Jordan,C,55.5,544,0,12874,1,12618,5,37,8,2174,6,1093,10,1582,2,1393,1,8514,2
10/20/2018,LAL,Los Angeles Lakers,LAL vs. HOU,JaVale McGee,C,39.2,2856,0,12874,2,8551,5,37,7,3260,2,6102,6,5192,0,11467,2,4097,3
10/20/2018,CHA,Charlotte Hornets,CHA @ MIA,Marvin Williams,F,29.7,6345,2,3543,1,12618,3,272,5,6509,1,10110,6,5192,0,11467,1,8514,4
10/20/2018,ORL,Orlando Magic,ORL @ PHI,Mo Bamba,C,17.2,13719,1,7056,2,8551,3,272,2,14769,0,13385,1,18809,0,11467,1,8514,5
10/20/2018,ORL,Orlando Magic,ORL @ PHI,Aaron Gordon,F,46.9,1399,0,12874,3,5849,3,272,7,3260,6,1093,12,814,1,4317,4,786,6
10/20/2018,WAS,Washington Wizards,WAS vs. TOR,Markieff Morris,F,32.9,4932,1,7056,3,5849,2,812,3,11548,3,4174,7,3913,2,1393,2,4097,7
10/20/2018,CHI,Chicago Bulls,CHI vs. DET,Wendell Carter Jr.,C,15.9,14616,0,12874,1,12618,2,812,4,8828,0,13385,2,15352,0,11467,2,4097,8
10/20/2018,LAL,Los Angeles Lakers,LAL vs. HOU,Kyle Kuzma,F,23.9,9428,1,7056,3,5849,2,812,5,6509,0,13385,2,15352,0,11467,0,15731,9
10/20/2018,DEN,Denver Nuggets,DEN vs. PHX,Paul Millsap,F,35,4125,0,12874,2,8551,2,812,5,6509,4,2601,10,1582,1,4317,3,1827,10
10/19/2018,MIN,Minnesota Timberwolves,MIN vs. CLE,Karl-Anthony Towns,C,33.8,4580,2,3543,2,8551,4,98,4,8828,2,6102,9,2204,0,11467,4,786,1
10/19/2018,BKN,Brooklyn Nets,BKN vs. NYK,Jarrett Allen,C,38.2,3126,0,12874,0,18130,4,98,6,4636,3,4174,11,1140,0,11467,2,4097,2
10/19/2018,ORL,Orlando Magic,ORL vs. CHA,Nikola Vucevic,C,37.6,3293,0,12874,4,3929,4,98,6,4636,0,13385,8,2894,0,11467,2,4097,3
10/19/2018,MIL,Milwaukee Bucks,MIL vs. IND,John Henson,F,29.8,6292,2,3543,0,18130,3,272,3,11548,2,6102,9,2204,0,11467,0,15731,4
10/19/2018,GSW,Golden State Warriors,GSW @ UTA,Damian Jones,C,22.3,10410,0,12874,1,12618,2,812,2,14769,0,13385,4,9339,2,1393,0,15731,5
10/19/2018,MIN,Minnesota Timberwolves,MIN vs. CLE,Jimmy Butler,G,61.9,251,1,7056,3,5849,2,812,10,888,12,89,7,3913,4,121,2,4097,6
10/19/2018,MIL,Milwaukee Bucks,MIL vs. IND,Eric Bledsoe,G,41.7,2257,2,3543,7,1184,2,812,5,6509,0,13385,6,5192,2,1393,0,15731,7
10/19/2018,OKC,Oklahoma City Thunder,OKC @ LAC,Jerami Grant,F,19.6,12151,0,12874,2,8551,2,812,1,18112,2,6102,8,2894,0,11467,3,1827,8
10/19/2018,MEM,Memphis Grizzlies,MEM vs. ATL,Jaren Jackson Jr.,F-C,42.4,2115,2,3543,2,8551,2,812,8,2174,6,1093,7,3913,1,4317,2,4097,9
10/19/2018,CHA,Charlotte Hornets,CHA @ ORL,Michael Kidd-Gilchrist,F,35.3,4011,0,12874,5,2659,2,812,5,6509,2,6102,9,2204,0,11467,1,8514,10
10/18/2018,POR,Portland Trail Blazers,POR vs. LAL,Zach Collins,F-C,33.2,4793,0,12874,2,8551,6,10,3,11548,0,13385,6,5192,0,11467,1,8514,1
10/18/2018,PHI,Philadelphia 76ers,PHI vs. CHI,Joel Embiid,F-C,61.9,251,0,12874,3,5849,4,98,9,1419,12,89,12,814,1,4317,2,4097,2
10/18/2018,WAS,Washington Wizards,WAS vs. MIA,John Wall,G,55.1,566,1,7056,9,525,4,98,9,1419,7,723,3,12137,1,4317,3,1827,3
10/18/2018,WAS,Washington Wizards,WAS vs. MIA,Otto Porter Jr.,F,40.2,2601,0,12874,0,18130,3,272,3,11548,3,4174,11,1140,3,415,0,15731,4
10/18/2018,POR,Portland Trail Blazers,POR vs. LAL,Maurice Harkless,F,25.2,8653,1,7056,2,8551,3,272,3,11548,0,13385,6,5192,0,11467,1,8514,5
10/18/2018,CHI,Chicago Bulls,CHI @ PHI,Zach LaVine,G,44.5,1768,2,3543,3,5849,3,272,11,549,6,1093,5,7038,0,11467,5,338,6
10/18/2018,LAL,Los Angeles Lakers,LAL @ POR,JaVale McGee,C,36.1,3735,0,12874,1,12618,3,272,5,6509,3,4174,8,2894,1,4317,0,15731,7
10/18/2018,WAS,Washington Wizards,WAS vs. MIA,Markieff Morris,F,23,9940,2,3543,2,8551,2,812,3,11548,3,4174,5,7038,0,11467,3,1827,8
10/18/2018,PHI,Philadelphia 76ers,PHI vs. CHI,Ben Simmons,G,51.1,878,0,12874,11,183,2,812,5,6509,3,4174,13,591,1,4317,3,1827,9
10/18/2018,LAL,Los Angeles Lakers,LAL @ POR,Josh Hart,G,39.3,2830,3,1597,1,12618,2,812,8,2174,1,10110,4,9339,3,415,2,4097,10
10/17/2018,CHA,Charlotte Hornets,CHA vs. MIL,Marvin Williams,F,28.3,7019,1,7056,1,12618,4,98,2,14769,0,13385,9,2204,0,11467,1,8514,1
10/17/2018,ORL,Orlando Magic,ORL vs. MIA,Terrence Ross,G,31.8,5382,0,12874,4,3929,4,98,2,14769,0,13385,4,9339,2,1393,1,8514,2
10/17/2018,BKN,Brooklyn Nets,BKN @ DET,Jarrett Allen,C,39,2909,2,3543,0,18130,4,98,6,4636,3,4174,10,1582,0,11467,2,4097,3
10/17/2018,IND,Indiana Pacers,IND vs. MEM,Myles Turner,C-F,30.1,6151,0,12874,1,12618,4,98,4,8828,0,13385,8,2894,0,11467,1,8514,4
10/17/2018,UTA,Utah Jazz,UTA @ SAC,Rudy Gobert,C,44,1856,0,12874,0,18130,3,272,7,3260,5,1672,15,299,0,11467,2,4097,5
10/17/2018,TOR,Toronto Raptors,TOR vs. CLE,Serge Ibaka,C-F,31.9,5332,1,7056,1,12618,3,272,2,14769,4,2601,7,3913,2,1393,2,4097,6
10/17/2018,DEN,Denver Nuggets,DEN @ LAC,Mason Plumlee,F-C,16.6,14127,0,12874,2,8551,3,272,1,18112,0,13385,3,12137,0,11467,1,8514,7
10/17/2018,NOP,New Orleans Pelicans,NOP @ HOU,Anthony Davis,F-C,80.2,22,0,12874,8,789,3,272,13,186,6,1093,16,207,3,415,1,8514,8
10/17/2018,DAL,Dallas Mavericks,DAL @ PHX,Dorian Finney-Smith,F,26.1,8168,2,3543,1,12618,3,272,4,8828,2,6102,3,12137,0,11467,0,15731,9
10/17/2018,SAS,San Antonio Spurs,SAS vs. MIN,LaMarcus Aldridge,C-F,56.8,463,0,12874,2,8551,3,272,7,3260,7,723,19,70,1,4317,2,4097,10
10/16/2018,BOS,Boston Celtics,BOS vs. PHI,Al Horford,C-F,25.8,8329,0,12874,2,8551,4,98,4,8828,1,10110,4,9339,0,11467,3,1827,1
10/16/2018,GSW,Golden State Warriors,GSW vs. OKC,Damian Jones,C,25.6,8438,0,12874,2,8551,3,272,6,4636,0,13385,3,12137,0,11467,2,4097,2
10/16/2018,OKC,Oklahoma City Thunder,OKC @ GSW,Jerami Grant,F,21.4,10970,1,7056,2,8551,3,272,2,14769,2,6102,2,15352,0,11467,0,15731,3
10/16/2018,GSW,Golden State Warriors,GSW vs. OKC,Kevon Looney,C-F,33,4889,0,12874,2,8551,2,812,5,6509,0,13385,10,1582,1,4317,1,8514,4
10/16/2018,PHI,Philadelphia 76ers,PHI @ BOS,Joel Embiid,F-C,42,2194,1,7056,2,8551,2,812,9,1419,4,2601,10,1582,1,4317,5,338,5
10/16/2018,PHI,Philadelphia 76ers,PHI @ BOS,Ben Simmons,G,64,186,0,12874,8,789,2,812,7,3260,5,1672,15,299,4,121,3,1827,6
10/16/2018,OKC,Oklahoma City Thunder,OKC @ GSW,Patrick Patterson,F,18,13191,1,7056,0,18130,1,2443,2,14769,2,6102,5,7038,1,4317,1,8514,7
10/16/2018,BOS,Boston Celtics,BOS vs. PHI,Terry Rozier,G,24.1,9282,1,7056,1,12618,1,2443,5,6509,0,13385,8,2894,0,11467,1,8514,8
10/16/2018,OKC,Oklahoma City Thunder,OKC @ GSW,Nerlens Noel,F-C,18.9,12589,0,12874,1,12618,1,2443,1,18112,1,10110,7,3913,1,4317,0,15731,9
10/16/2018,GSW,Golden State Warriors,GSW vs. OKC,Jordan Bell,F,5.4,21275,0,12874,0,18130,1,2443,0,21502,0,13385,2,15352,0,11467,0,15731,10
1/9/2019,NOP,New Orleans Pelicans,NOP vs. CLE,Anthony Davis,F-C,81.1,16,1,7056,7,1184,4,98,11,549,15,30,13,591,2,1393,1,8514,1
1/9/2019,ATL,Atlanta Hawks,ATL @ BKN,Dewayne Dedmon,C,27.7,7305,2,3543,1,12618,4,98,3,11548,0,13385,6,5192,0,11467,1,8514,2
1/9/2019,MIL,Milwaukee Bucks,MIL @ HOU,Brook Lopez,C,28.1,7107,1,7056,1,12618,4,98,3,11548,0,13385,3,12137,2,1393,2,4097,3
1/9/2019,MEM,Memphis Grizzlies,MEM vs. SAS,Kyle Anderson,F,27.6,7365,0,12874,2,8551,3,272,3,11548,3,4174,3,12137,1,4317,0,15731,4
1/9/2019,PHI,Philadelphia 76ers,PHI @ WAS,Joel Embiid,F-C,59.8,334,1,7056,2,8551,3,272,11,549,12,89,14,434,1,4317,7,51,5
1/9/2019,CHI,Chicago Bulls,CHI @ POR,Lauri Markkanen,F,30,6195,0,12874,2,8551,3,272,4,8828,2,6102,5,7038,1,4317,1,8514,6
1/9/2019,POR,Portland Trail Blazers,POR vs. CHI,Al-Farouq Aminu,F,22.3,10410,0,12874,1,12618,3,272,2,14769,4,2601,4,9339,0,11467,1,8514,7
1/9/2019,BKN,Brooklyn Nets,BKN vs. ATL,Jarrett Allen,C,28.5,6916,0,12874,1,12618,3,272,4,8828,3,4174,5,7038,1,4317,2,4097,8
1/9/2019,BKN,Brooklyn Nets,BKN vs. ATL,Jared Dudley,F,8.9,19264,0,12874,1,12618,2,812,0,21502,0,13385,2,15352,0,11467,1,8514,9
1/9/2019,PHX,Phoenix Suns,PHX @ DAL,Mikal Bridges,F,18.8,12649,2,3543,2,8551,2,812,2,14769,0,13385,4,9339,0,11467,1,8514,10
1/8/2019,LAC,LA Clippers,LAC vs. CHA,Shai Gilgeous-Alexander,G,33.6,4650,0,12874,2,8551,4,98,3,11548,2,6102,3,12137,3,415,2,4097,1
1/8/2019,SAC,Sacramento Kings,SAC @ PHX,Willie Cauley-Stein,C,45.9,1547,0,12874,3,5849,3,272,6,4636,3,4174,7,3913,3,415,0,15731,2
1/8/2019,MIA,Miami Heat,MIA vs. DEN,Hassan Whiteside,C,33,4889,0,12874,0,18130,3,272,5,6509,2,6102,10,1582,0,11467,0,15731,3
1/8/2019,PHX,Phoenix Suns,PHX vs. SAC,Richaun Holmes,F-C,34.8,4198,0,12874,2,8551,3,272,4,8828,4,2601,4,9339,2,1393,0,15731,4
1/8/2019,TOR,Toronto Raptors,TOR vs. ATL,Serge Ibaka,C-F,29.2,6570,1,7056,0,18130,2,812,5,6509,2,6102,6,5192,2,1393,3,1827,5
1/8/2019,GSW,Golden State Warriors,GSW vs. NYK,Andre Iguodala,G,23.9,9428,0,12874,1,12618,2,812,3,11548,1,10110,2,15352,3,415,2,4097,6
1/8/2019,GSW,Golden State Warriors,GSW vs. NYK,Draymond Green,F,35.2,4048,0,12874,10,325,2,812,1,18112,0,13385,11,1140,0,11467,1,8514,7
1/8/2019,LAC,LA Clippers,LAC vs. CHA,Marcin Gortat,N,16.2,14385,0,12874,0,18130,2,812,2,14769,0,13385,6,5192,0,11467,1,8514,8
1/8/2019,PHX,Phoenix Suns,PHX vs. SAC,De'Anthony Melton,G,40.8,2462,1,7056,8,789,2,812,4,8828,1,10110,4,9339,4,121,4,786,9
1/8/2019,LAC,LA Clippers,LAC vs. CHA,Tyrone Wallace,G,8.4,19548,0,12874,0,18130,2,812,0,21502,0,13385,2,15352,0,11467,0,15731,10
1/7/2019,UTA,Utah Jazz,UTA @ MIL,Derrick Favors,F-C,32.9,4932,0,12874,1,12618,3,272,6,4636,0,13385,7,3913,1,4317,1,8514,1
1/7/2019,DAL,Dallas Mavericks,DAL vs. LAL,DeAndre Jordan,C,42.8,2049,0,12874,0,18130,3,272,2,14769,6,1093,19,70,2,1393,5,338,2
1/7/2019,MEM,Memphis Grizzlies,MEM @ NOP,Garrett Temple,G,21.3,11046,2,3543,1,12618,3,272,3,11548,0,13385,4,9339,0,11467,2,4097,3
1/7/2019,NOP,New Orleans Pelicans,NOP vs. MEM,Anthony Davis,F-C,69.1,101,0,12874,3,5849,3,272,14,108,8,447,13,591,2,1393,2,4097,4
1/7/2019,MIL,Milwaukee Bucks,MIL vs. UTA,Brook Lopez,C,34.1,4478,3,1597,1,12618,3,272,5,6509,2,6102,8,2894,0,11467,1,8514,5
1/7/2019,SAS,San Antonio Spurs,SAS @ DET,DeMar DeRozan,G,57.9,416,0,12874,9,525,2,812,12,318,2,6102,7,3913,2,1393,2,4097,6
1/7/2019,NYK,New York Knicks,NYK @ POR,Luke Kornet,F-C,13.4,16296,0,12874,0,18130,2,812,2,14769,2,6102,2,15352,0,11467,1,8514,7
1/7/2019,POR,Portland Trail Blazers,POR vs. NYK,Zach Collins,F-C,22.2,10476,0,12874,0,18130,2,812,3,11548,1,10110,6,5192,1,4317,1,8514,8
1/7/2019,SAC,Sacramento Kings,SAC vs. ORL,Harry Giles III,F-C,24.2,9222,0,12874,2,8551,2,812,3,11548,1,10110,6,5192,1,4317,2,4097,9
1/7/2019,UTA,Utah Jazz,UTA @ MIL,Joe Ingles,F,22.8,10070,0,12874,6,1803,2,812,1,18112,0,13385,4,9339,1,4317,2,4097,10
1/6/2019,IND,Indiana Pacers,IND @ TOR,Kyle O'Quinn,C,32.9,4932,0,12874,3,5849,4,98,3,11548,3,4174,7,3913,0,11467,1,8514,1
1/6/2019,MIN,Minnesota Timberwolves,MIN vs. LAL,Karl-Anthony Towns,C,69.1,101,1,7056,3,5849,4,98,11,549,5,1672,18,108,2,1393,3,1827,2
1/6/2019,MIN,Minnesota Timberwolves,MIN vs. LAL,Josh Okogie,G,20.4,11636,1,7056,0,18130,3,272,3,11548,1,10110,2,15352,1,4317,2,4097,3
1/6/2019,WAS,Washington Wizards,WAS @ OKC,Otto Porter Jr.,F,42.7,2067,4,662,5,2659,3,272,7,3260,2,6102,6,5192,0,11467,1,8514,4
1/6/2019,WAS,Washington Wizards,WAS @ OKC,Ian Mahinmi,C,33.5,4691,0,12874,1,12618,2,812,4,8828,1,10110,10,1582,2,1393,1,8514,5
1/6/2019,LAL,Los Angeles Lakers,LAL @ MIN,Brandon Ingram,F,23.5,9670,0,12874,1,12618,2,812,5,6509,3,4174,5,7038,0,11467,3,1827,6
1/6/2019,PHX,Phoenix Suns,PHX vs. CHA,Mikal Bridges,F,19.1,12475,1,7056,1,12618,2,812,1,18112,2,6102,3,12137,1,4317,0,15731,7
1/6/2019,ORL,Orlando Magic,ORL @ LAC,Mo Bamba,C,23,9940,0,12874,0,18130,2,812,3,11548,2,6102,10,1582,0,11467,3,1827,8
1/6/2019,MIA,Miami Heat,MIA @ ATL,Hassan Whiteside,C,12.8,16712,0,12874,0,18130,2,812,1,18112,0,13385,4,9339,1,4317,3,1827,9
1/6/2019,TOR,Toronto Raptors,TOR vs. IND,Serge Ibaka,C-F,26.2,8106,2,3543,0,18130,2,812,7,3260,2,6102,6,5192,0,11467,5,338,10
1/5/2019,DEN,Denver Nuggets,DEN vs. CHA,Mason Plumlee,F-C,28.1,7107,0,12874,5,2659,3,272,4,8828,0,13385,3,12137,0,11467,0,15731,1
1/5/2019,NOP,New Orleans Pelicans,NOP @ CLE,Jahlil Okafor,C,22.3,10410,0,12874,1,12618,2,812,3,11548,4,2601,4,9339,0,11467,0,15731,2
1/5/2019,HOU,Houston Rockets,HOU @ POR,Clint Capela,C,46.2,1501,0,12874,2,8551,2,812,5,6509,3,4174,21,32,0,11467,1,8514,3
1/5/2019,GSW,Golden State Warriors,GSW @ SAC,Kevon Looney,C-F,23.9,9428,0,12874,3,5849,2,812,2,14769,1,10110,7,3913,0,11467,0,15731,4
1/5/2019,UTA,Utah Jazz,UTA @ DET,Derrick Favors,F-C,32.5,5092,1,7056,3,5849,2,812,3,11548,6,1093,5,7038,1,4317,0,15731,5
1/5/2019,TOR,Toronto Raptors,TOR @ MIL,Pascal Siakam,F,45.3,1643,3,1597,3,5849,2,812,11,549,5,1672,4,9339,0,11467,0,15731,6
1/5/2019,MIL,Milwaukee Bucks,MIL vs. TOR,Malcolm Brogdon,G,35.1,4085,1,7056,5,2659,2,812,5,6509,4,2601,3,12137,1,4317,0,15731,7
1/5/2019,DAL,Dallas Mavericks,DAL @ PHI,Dwight Powell,F-C,26.1,8168,0,12874,1,12618,2,812,5,6509,3,4174,3,12137,1,4317,1,8514,8
1/5/2019,PHI,Philadelphia 76ers,PHI vs. DAL,Jonah Bolden,F,31.3,5609,0,12874,3,5849,2,812,4,8828,3,4174,9,2204,0,11467,1,8514,9
1/5/2019,MEM,Memphis Grizzlies,MEM @ SAS,Kyle Anderson,F,27.3,7500,0,12874,3,5849,2,812,3,11548,1,10110,4,9339,2,1393,1,8514,10
1/4/2019,UTA,Utah Jazz,UTA @ CLE,Rudy Gobert,C,40.4,2551,0,12874,2,8551,5,37,4,8828,4,2601,7,3913,1,4317,1,8514,1
1/4/2019,ORL,Orlando Magic,ORL @ MIN,Mo Bamba,C,17.6,13421,0,12874,0,18130,3,272,2,14769,1,10110,3,12137,0,11467,0,15731,2
1/4/2019,PHX,Phoenix Suns,PHX vs. LAC,Richaun Holmes,F-C,39.8,2702,0,12874,2,8551,3,272,5,6509,6,1093,4,9339,3,415,2,4097,3
1/4/2019,NYK,New York Knicks,NYK @ LAL,Enes Kanter,C,46.5,1455,1,7056,3,5849,3,272,5,6509,5,1672,15,299,0,11467,1,8514,4
1/4/2019,UTA,Utah Jazz,UTA @ CLE,Derrick Favors,F-C,28,7160,0,12874,0,18130,3,272,4,8828,2,6102,5,7038,1,4317,0,15731,5
1/4/2019,POR,Portland Trail Blazers,POR vs. OKC,Maurice Harkless,F,28.1,7107,1,7056,1,12618,3,272,2,14769,0,13385,8,2894,1,4317,0,15731,6
1/4/2019,MIL,Milwaukee Bucks,MIL vs. ATL,Jason Smith,N,17.4,13598,2,3543,0,18130,2,812,3,11548,0,13385,2,15352,1,4317,2,4097,7
1/4/2019,MIA,Miami Heat,MIA vs. WAS,Hassan Whiteside,C,49.6,1039,0,12874,0,18130,2,812,9,1419,3,4174,18,108,1,4317,2,4097,8
1/4/2019,MIL,Milwaukee Bucks,MIL vs. ATL,Giannis Antetokounmpo,F,49.6,1039,0,12874,10,325,2,812,6,4636,4,2601,8,2894,1,4317,0,15731,9
1/4/2019,DAL,Dallas Mavericks,DAL @ BOS,DeAndre Jordan,C,42,2194,0,12874,2,8551,2,812,5,6509,2,6102,15,299,1,4317,0,15731,10
1/31/2019,TOR,Toronto Raptors,TOR vs. MIL,Serge Ibaka,C-F,39,2909,0,12874,2,8551,3,272,4,8828,4,2601,10,1582,2,1393,3,1827,1
1/31/2019,MIL,Milwaukee Bucks,MIL @ TOR,Brook Lopez,C,26.2,8106,1,7056,0,18130,3,272,5,6509,0,13385,6,5192,0,11467,1,8514,2
1/31/2019,GSW,Golden State Warriors,GSW vs. PHI,Draymond Green,F,47.6,1288,0,12874,10,325,3,272,1,18112,2,6102,8,2894,4,121,2,4097,3
1/31/2019,DAL,Dallas Mavericks,DAL @ DET,Dwight Powell,F-C,26.5,7958,1,7056,1,12618,2,812,4,8828,1,10110,5,7038,1,4317,0,15731,4
1/31/2019,LAL,Los Angeles Lakers,LAL @ LAC,JaVale McGee,C,26.5,7958,0,12874,1,12618,2,812,3,11548,5,1672,5,7038,1,4317,1,8514,5
1/31/2019,DET,Detroit Pistons,DET vs. DAL,Bruce Brown,G,7.4,20118,0,12874,0,18130,2,812,0,21502,0,13385,2,15352,0,11467,1,8514,6
1/31/2019,DAL,Dallas Mavericks,DAL @ DET,Salah Mejri,C,20.8,11384,0,12874,0,18130,2,812,2,14769,0,13385,9,2204,0,11467,0,15731,7
1/31/2019,ORL,Orlando Magic,ORL vs. IND,Jonathan Isaac,F,34.6,4279,1,7056,2,8551,2,812,4,8828,4,2601,13,591,0,11467,3,1827,8
1/31/2019,BKN,Brooklyn Nets,BKN @ SAS,Jarrett Allen,C,34.6,4279,1,7056,4,3929,2,812,6,4636,1,10110,3,12137,2,1393,1,8514,9
1/31/2019,SAS,San Antonio Spurs,SAS vs. BKN,Derrick White,G,46.6,1440,3,1597,6,1803,2,812,8,2174,7,723,3,12137,1,4317,1,8514,10
1/30/2019,NYK,New York Knicks,NYK vs. DAL,Mitchell Robinson,C,26.4,8002,0,12874,0,18130,4,98,2,14769,0,13385,7,3913,1,4317,1,8514,1
1/30/2019,MEM,Memphis Grizzlies,MEM @ MIN,Bruno Caboclo,F,26.1,8168,1,7056,3,5849,4,98,3,11548,0,13385,3,12137,0,11467,1,8514,2
1/30/2019,UTA,Utah Jazz,UTA @ POR,Rudy Gobert,C,33.8,4580,0,12874,2,8551,2,812,7,3260,1,10110,9,2204,0,11467,1,8514,3
1/30/2019,POR,Portland Trail Blazers,POR vs. UTA,Jake Layman,F,25.5,8501,3,1597,3,5849,2,812,4,8828,0,13385,5,7038,0,11467,2,4097,4
1/30/2019,WAS,Washington Wizards,WAS vs. IND,Jeff Green,F,42,2194,3,1597,6,1803,2,812,8,2174,4,2601,5,7038,0,11467,2,4097,5
1/30/2019,NOP,New Orleans Pelicans,NOP vs. DEN,Kenrich Williams,G,39.1,2887,5,280,3,5849,2,812,8,2174,0,13385,8,2894,0,11467,2,4097,6
1/30/2019,BOS,Boston Celtics,BOS vs. CHA,Daniel Theis,F,20.9,11321,0,12874,1,12618,2,812,1,18112,3,4174,7,3913,0,11467,0,15731,7
1/30/2019,UTA,Utah Jazz,UTA @ POR,Ekpe Udoh,C-F,10,18588,0,12874,0,18130,2,812,1,18112,2,6102,0,22086,0,11467,0,15731,8
1/30/2019,CHI,Chicago Bulls,CHI @ MIA,Robin Lopez,C,22.2,10476,0,12874,0,18130,2,812,6,4636,1,10110,1,18809,1,4317,1,8514,9
1/30/2019,DEN,Denver Nuggets,DEN @ NOP,Nikola Jokic,C,63.6,196,0,12874,10,325,2,812,9,1419,2,6102,13,591,3,415,2,4097,10
1/3/2019,GSW,Golden State Warriors,GSW vs. HOU,Klay Thompson,G,52,794,4,662,4,3929,2,812,11,549,0,13385,5,7038,3,415,1,8514,1
1/3/2019,HOU,Houston Rockets,HOU @ GSW,James Harden,G,80.5,20,10,5,15,25,2,812,13,186,8,447,10,1582,1,4317,7,51,2
1/3/2019,GSW,Golden State Warriors,GSW vs. HOU,Draymond Green,F,42.2,2152,0,12874,8,789,2,812,4,8828,1,10110,11,1140,2,1393,4,786,3
1/3/2019,SAC,Sacramento Kings,SAC vs. DEN,Justin Jackson,F,19.5,12236,1,7056,1,12618,2,812,1,18112,0,13385,5,7038,1,4317,0,15731,4
1/3/2019,HOU,Houston Rockets,HOU @ GSW,Gerald Green,G,29.8,6292,3,1597,2,8551,1,2443,6,4636,1,10110,4,9339,1,4317,0,15731,5
1/3/2019,DEN,Denver Nuggets,DEN @ SAC,Malik Beasley,G,13.6,16157,1,7056,0,18130,1,2443,3,11548,0,13385,3,12137,0,11467,0,15731,6
1/3/2019,TOR,Toronto Raptors,TOR @ SAS,Greg Monroe,C,25.2,8653,0,12874,0,18130,1,2443,4,8828,4,2601,6,5192,1,4317,0,15731,7
1/3/2019,DEN,Denver Nuggets,DEN @ SAC,Mason Plumlee,F-C,35,4125,0,12874,4,3929,1,2443,5,6509,2,6102,10,1582,1,4317,1,8514,8
1/3/2019,DEN,Denver Nuggets,DEN @ SAC,Nikola Jokic,C,51.6,833,3,1597,6,1803,1,2443,10,888,3,4174,13,591,1,4317,5,338,9
1/3/2019,GSW,Golden State Warriors,GSW vs. HOU,Kevon Looney,C-F,28.4,6972,0,12874,2,8551,1,2443,5,6509,2,6102,7,3913,1,4317,1,8514,10
1/29/2019,NOP,New Orleans Pelicans,NOP @ HOU,Jrue Holiday,G,55.2,562,2,3543,8,789,6,10,6,4636,5,1672,6,5192,1,4317,4,786,1
1/29/2019,OKC,Oklahoma City Thunder,OKC @ ORL,Nerlens Noel,F-C,38.9,2942,0,12874,1,12618,5,37,6,4636,0,13385,7,3913,1,4317,1,8514,2
1/29/2019,MIL,Milwaukee Bucks,MIL @ DET,Brook Lopez,C,30.7,5895,2,3543,1,12618,3,272,6,4636,0,13385,6,5192,0,11467,1,8514,3
1/29/2019,PHX,Phoenix Suns,PHX @ SAS,Richaun Holmes,F-C,24.3,9159,0,12874,1,12618,3,272,4,8828,2,6102,4,9339,0,11467,1,8514,4
1/29/2019,ORL,Orlando Magic,ORL vs. OKC,Nikola Vucevic,C,53.7,667,1,7056,5,2659,2,812,12,318,2,6102,11,1140,1,4317,3,1827,5
1/29/2019,CHI,Chicago Bulls,CHI @ BKN,Jabari Parker,F,48.3,1195,1,7056,3,5849,2,812,10,888,1,10110,9,2204,2,1393,1,8514,6
1/29/2019,NOP,New Orleans Pelicans,NOP @ HOU,Jahlil Okafor,C,46.4,1473,0,12874,2,8551,2,812,11,549,5,1672,12,814,0,11467,4,786,7
1/29/2019,HOU,Houston Rockets,HOU vs. NOP,Kenneth Faried,F-C,40.2,2601,0,12874,0,18130,2,812,8,2174,3,4174,11,1140,1,4317,1,8514,8
1/29/2019,LAL,Los Angeles Lakers,LAL vs. PHI,Josh Hart,G,20.5,11582,1,7056,1,12618,2,812,4,8828,0,13385,5,7038,0,11467,2,4097,9
1/29/2019,DET,Detroit Pistons,DET vs. MIL,Khyri Thomas,G,9.5,18912,1,7056,1,12618,2,812,1,18112,0,13385,0,22086,0,11467,1,8514,10
1/28/2019,BOS,Boston Celtics,BOS vs. BKN,Al Horford,C-F,53.7,667,0,12874,5,2659,6,10,6,4636,2,6102,11,1140,1,4317,2,4097,1
1/28/2019,CHA,Charlotte Hornets,CHA vs. NYK,Nicolas Batum,F-G,27.2,7548,1,7056,2,8551,4,98,2,14769,1,10110,6,5192,0,11467,1,8514,2
1/28/2019,MEM,Memphis Grizzlies,MEM vs. DEN,Jaren Jackson Jr.,F-C,29.4,6486,0,12874,0,18130,3,272,4,8828,0,13385,7,3913,2,1393,2,4097,3
