GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,DAY_RANK
12/8/2018,MIA,Miami Heat,MIA @ LAC,Justise Winslow,F,46.7,1427,1,7056,9,525,0,7843,7,3260,6,1093,6,5192,2,1393,1,8514,9
12/8/2018,POR,Portland Trail Blazers,POR vs. MIN,Damian Lillard,G,46.6,1440,4,662,6,1803,0,7843,8,2174,8,447,8,2894,1,4317,3,1827,10
12/7/2018,PHI,Philadelphia 76ers,PHI @ DET,Jimmy Butler,G,66.2,140,1,7056,6,1803,1,2443,13,186,11,128,6,5192,3,415,0,15731,1
12/7/2018,LAL,Los Angeles Lakers,LAL @ SAS,LeBron James,F,66.1,143,3,1597,11,183,0,7843,13,186,6,1093,8,2894,2,1393,1,8514,2
12/7/2018,OKC,Oklahoma City Thunder,OKC @ CHI,Russell Westbrook,G,65.9,145,2,3543,13,71,0,7843,9,1419,4,2601,17,151,4,121,10,3,3
12/7/2018,SAS,San Antonio Spurs,SAS vs. LAL,DeMar DeRozan,G,64.1,182,0,12874,9,525,2,812,11,549,14,42,8,2894,0,11467,1,8514,4
12/7/2018,SAC,Sacramento Kings,SAC @ CLE,De'Aaron Fox,G,58.4,390,4,662,12,111,0,7843,12,318,2,6102,2,15352,3,415,1,8514,5
12/7/2018,NOP,New Orleans Pelicans,NOP vs. MEM,Anthony Davis,F-C,57.7,423,0,12874,3,5849,4,98,10,888,5,1672,11,1140,2,1393,3,1827,6
12/7/2018,MEM,Memphis Grizzlies,MEM @ NOP,Kyle Anderson,F,56.2,497,1,7056,4,3929,3,272,8,2174,2,6102,11,1140,3,415,0,15731,7
12/7/2018,MIL,Milwaukee Bucks,MIL vs. GSW,Giannis Antetokounmpo,F,55.5,544,0,12874,5,2659,2,812,8,2174,6,1093,15,299,2,1393,4,786,8
12/7/2018,TOR,Toronto Raptors,TOR @ BKN,Kawhi Leonard,F,53.6,675,5,280,4,3929,1,2443,10,888,7,723,3,12137,4,121,3,1827,9
12/7/2018,PHI,Philadelphia 76ers,PHI @ DET,Ben Simmons,G,50.6,930,0,12874,6,1803,3,272,8,2174,2,6102,13,591,1,4317,4,786,10
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Al Horford,C-F,47.9,1243,0,12874,3,5849,4,98,8,2174,3,4174,12,814,0,11467,2,4097,1
12/6/2018,POR,Portland Trail Blazers,POR vs. PHX,Damian Lillard,G,45,1693,3,1597,8,789,1,2443,8,2174,6,1093,5,7038,1,4317,4,786,2
12/6/2018,UTA,Utah Jazz,UTA vs. HOU,Derrick Favors,F-C,41,2414,0,12874,0,18130,1,2443,10,888,4,2601,10,1582,1,4317,1,8514,3
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Kyrie Irving,G,39.8,2702,3,1597,8,789,1,2443,9,1419,1,10110,4,9339,0,11467,2,4097,4
12/6/2018,POR,Portland Trail Blazers,POR vs. PHX,Jake Layman,F,36.4,3640,3,1597,0,18130,0,7843,10,888,1,10110,7,3913,2,1393,2,4097,5
12/6/2018,UTA,Utah Jazz,UTA vs. HOU,Joe Ingles,F,35.7,3867,4,662,3,5849,0,7843,6,4636,2,6102,6,5192,2,1393,0,15731,6
12/6/2018,NYK,New York Knicks,NYK @ BOS,Noah Vonleh,F,33.5,4691,1,7056,3,5849,0,7843,4,8828,3,4174,10,1582,2,1393,1,8514,7
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Terry Rozier,G,33.4,4730,3,1597,4,3929,1,2443,3,11548,2,6102,7,3913,2,1393,1,8514,8
12/6/2018,POR,Portland Trail Blazers,POR vs. PHX,Jusuf Nurkic,C,32.8,4968,0,12874,2,8551,1,2443,4,8828,1,10110,14,434,1,4317,2,4097,9
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Jayson Tatum,F,31,5760,3,1597,2,8551,0,7843,7,3260,0,13385,5,7038,2,1393,1,8514,10
12/5/2018,MIN,Minnesota Timberwolves,MIN vs. CHA,Karl-Anthony Towns,C,75.9,44,4,662,3,5849,6,10,13,186,5,1672,12,814,2,1393,2,4097,1
12/5/2018,OKC,Oklahoma City Thunder,OKC @ BKN,Paul George,F,72,71,6,113,4,3929,1,2443,15,65,11,128,15,299,0,11467,2,4097,2
12/5/2018,OKC,Oklahoma City Thunder,OKC @ BKN,Russell Westbrook,G,65.5,151,2,3543,17,4,0,7843,9,1419,1,10110,15,299,1,4317,2,4097,3
12/5/2018,TOR,Toronto Raptors,TOR vs. PHI,Kawhi Leonard,F,64.3,174,5,280,1,12618,1,2443,13,186,5,1672,9,2204,5,25,2,4097,4
12/5/2018,NOP,New Orleans Pelicans,NOP vs. DAL,Anthony Davis,F-C,64.3,174,2,3543,9,525,5,37,10,888,5,1672,4,9339,2,1393,2,4097,5
12/5/2018,GSW,Golden State Warriors,GSW @ CLE,Stephen Curry,G,64.3,174,9,12,7,1184,0,7843,11,549,11,128,9,2204,1,4317,2,4097,6
12/5/2018,LAL,Los Angeles Lakers,LAL vs. SAS,LeBron James,F,61,285,3,1597,6,1803,0,7843,15,65,9,316,5,7038,2,1393,2,4097,7
12/5/2018,WAS,Washington Wizards,WAS @ ATL,Bradley Beal,G,56.7,467,2,3543,9,525,0,7843,12,318,10,204,6,5192,1,4317,3,1827,8
12/5/2018,GSW,Golden State Warriors,GSW @ CLE,Kevin Durant,F,55.5,544,4,662,9,525,2,812,9,1419,3,4174,10,1582,1,4317,4,786,9
12/5/2018,PHI,Philadelphia 76ers,PHI @ TOR,Jimmy Butler,G,55.5,544,4,662,1,12618,1,2443,15,65,4,2601,10,1582,1,4317,2,4097,10
12/4/2018,POR,Portland Trail Blazers,POR @ DAL,Damian Lillard,G,57.6,427,2,3543,8,789,2,812,10,888,11,128,8,2894,1,4317,6,130,1
12/4/2018,IND,Indiana Pacers,IND vs. CHI,Myles Turner,C-F,52.7,745,0,12874,3,5849,5,37,8,2174,2,6102,11,1140,1,4317,1,8514,2
12/4/2018,ORL,Orlando Magic,ORL @ MIA,Aaron Gordon,F,48.1,1213,3,1597,5,2659,1,2443,7,3260,3,4174,13,591,1,4317,1,8514,3
12/4/2018,UTA,Utah Jazz,UTA vs. SAS,Rudy Gobert,C,44,1856,0,12874,4,3929,3,272,5,6509,8,447,10,1582,0,11467,1,8514,4
12/4/2018,CHI,Chicago Bulls,CHI @ IND,Lauri Markkanen,F,40.5,2531,5,280,1,12618,1,2443,8,2174,0,13385,10,1582,2,1393,3,1827,5
12/4/2018,DAL,Dallas Mavericks,DAL vs. POR,DeAndre Jordan,C,40.2,2601,0,12874,2,8551,1,2443,4,8828,4,2601,16,207,1,4317,0,15731,6
12/4/2018,CHI,Chicago Bulls,CHI @ IND,Wendell Carter Jr.,C,37.6,3293,0,12874,4,3929,1,2443,5,6509,2,6102,13,591,1,4317,2,4097,7
12/4/2018,ORL,Orlando Magic,ORL @ MIA,Nikola Vucevic,C,37.5,3321,2,3543,3,5849,0,7843,8,2174,1,10110,10,1582,1,4317,1,8514,8
12/4/2018,MIA,Miami Heat,MIA vs. ORL,Hassan Whiteside,C,35.3,4011,0,12874,1,12618,3,272,6,4636,0,13385,9,2204,1,4317,1,8514,9
12/4/2018,IND,Indiana Pacers,IND vs. CHI,Darren Collison,G,35.1,4085,3,1597,3,5849,0,7843,6,4636,8,447,8,2894,0,11467,2,4097,10
12/31/2018,HOU,Houston Rockets,HOU vs. MEM,James Harden,G,71.5,77,6,113,13,71,0,7843,8,2174,21,2,10,1582,2,1393,9,7,1
12/31/2018,MIN,Minnesota Timberwolves,MIN @ NOP,Karl-Anthony Towns,C,70.4,88,2,3543,6,1803,5,37,10,888,6,1093,17,151,0,11467,2,4097,2
12/31/2018,OKC,Oklahoma City Thunder,OKC vs. DAL,Russell Westbrook,G,68.7,113,0,12874,11,183,0,7843,13,186,6,1093,11,1140,4,121,5,338,3
12/31/2018,SAS,San Antonio Spurs,SAS vs. BOS,LaMarcus Aldridge,C-F,57.3,435,0,12874,5,2659,2,812,13,186,6,1093,9,2204,1,4317,2,4097,4
12/31/2018,GSW,Golden State Warriors,GSW @ PHX,Stephen Curry,G,50.8,910,5,280,4,3929,0,7843,11,549,7,723,9,2204,1,4317,3,1827,5
12/31/2018,NOP,New Orleans Pelicans,NOP vs. MIN,Julius Randle,C-F,49.5,1057,2,3543,3,5849,0,7843,13,186,5,1672,10,1582,0,11467,0,15731,6
12/31/2018,IND,Indiana Pacers,IND vs. ATL,Victor Oladipo,G,48.3,1195,2,3543,7,1184,0,7843,9,1419,2,6102,4,9339,4,121,1,8514,7
12/31/2018,ATL,Atlanta Hawks,ATL @ IND,John Collins,F-C,47.2,1353,2,3543,4,3929,0,7843,8,2174,4,2601,16,207,0,11467,0,15731,8
12/31/2018,IND,Indiana Pacers,IND vs. ATL,Myles Turner,C-F,46.6,1440,3,1597,4,3929,4,98,7,3260,3,4174,8,2894,0,11467,1,8514,9
12/31/2018,BOS,Boston Celtics,BOS @ SAS,Jaylen Brown,G,43.8,1892,3,1597,2,8551,2,812,10,888,7,723,4,9339,0,11467,0,15731,10
12/30/2018,MIN,Minnesota Timberwolves,MIN @ MIA,Karl-Anthony Towns,C,90.1,3,3,1597,7,1184,6,10,12,318,7,723,18,108,3,415,3,1827,1
12/30/2018,SAC,Sacramento Kings,SAC @ LAL,De'Aaron Fox,G,50.3,963,1,7056,7,1184,1,2443,12,318,1,10110,4,9339,3,415,3,1827,2
12/30/2018,LAL,Los Angeles Lakers,LAL vs. SAC,Brandon Ingram,F,48.9,1121,1,7056,9,525,2,812,9,1419,2,6102,7,3913,1,4317,3,1827,3
12/30/2018,ORL,Orlando Magic,ORL vs. DET,Nikola Vucevic,C,47.2,1353,0,12874,4,3929,2,812,10,888,2,6102,11,1140,1,4317,3,1827,4
12/30/2018,ORL,Orlando Magic,ORL vs. DET,D.J. Augustin,G,45.4,1629,4,662,8,789,0,7843,6,4636,10,204,2,15352,2,1393,1,8514,5
12/30/2018,OKC,Oklahoma City Thunder,OKC @ DAL,Paul George,F,45,1693,3,1597,0,18130,0,7843,12,318,9,316,5,7038,2,1393,3,1827,6
12/30/2018,OKC,Oklahoma City Thunder,OKC @ DAL,Russell Westbrook,G,44.8,1717,0,12874,8,789,0,7843,4,8828,1,10110,9,2204,6,3,5,338,7
12/30/2018,POR,Portland Trail Blazers,POR vs. PHI,CJ McCollum,G,43.1,1991,4,662,3,5849,0,7843,13,186,5,1672,3,12137,0,11467,0,15731,8
12/30/2018,DAL,Dallas Mavericks,DAL vs. OKC,DeAndre Jordan,C,42.9,2028,0,12874,1,12618,2,812,4,8828,4,2601,17,151,2,1393,3,1827,9
12/30/2018,ORL,Orlando Magic,ORL vs. DET,Aaron Gordon,F,41,2414,1,7056,4,3929,1,2443,8,2174,5,1672,10,1582,0,11467,2,4097,10
12/3/2018,NOP,New Orleans Pelicans,NOP vs. LAC,Jrue Holiday,G,71.8,72,4,662,14,43,1,2443,12,318,4,2601,4,9339,4,121,1,8514,1
12/3/2018,DEN,Denver Nuggets,DEN @ TOR,Nikola Jokic,C,62.7,223,0,12874,15,25,0,7843,8,2174,7,723,11,1140,2,1393,2,4097,2
12/3/2018,NOP,New Orleans Pelicans,NOP vs. LAC,Anthony Davis,F-C,62.1,241,0,12874,5,2659,3,272,10,888,3,4174,13,591,3,415,2,4097,3
12/3/2018,BKN,Brooklyn Nets,BKN vs. CLE,D'Angelo Russell,G,53.6,675,4,662,6,1803,0,7843,13,186,0,13385,8,2894,2,1393,1,8514,4
12/3/2018,NOP,New Orleans Pelicans,NOP vs. LAC,Julius Randle,C-F,52.6,751,3,1597,4,3929,0,7843,15,65,4,2601,8,2894,0,11467,0,15731,5
12/3/2018,WAS,Washington Wizards,WAS @ NYK,Bradley Beal,G,52.1,783,2,3543,7,1184,1,2443,12,318,1,10110,8,2894,1,4317,1,8514,6
12/3/2018,MIN,Minnesota Timberwolves,MIN vs. HOU,Karl-Anthony Towns,C,50.7,919,1,7056,3,5849,1,2443,10,888,3,4174,11,1140,3,415,3,1827,7
12/3/2018,HOU,Houston Rockets,HOU @ MIN,James Harden,G,49.8,1013,3,1597,8,789,1,2443,8,2174,10,204,4,9339,2,1393,5,338,8
12/3/2018,GSW,Golden State Warriors,GSW @ ATL,Kevin Durant,F,47,1378,1,7056,8,789,0,7843,10,888,7,723,5,7038,2,1393,5,338,9
12/3/2018,HOU,Houston Rockets,HOU @ MIN,Clint Capela,C,45.1,1677,0,12874,3,5849,3,272,11,549,2,6102,8,2894,0,11467,2,4097,10
12/29/2018,MIL,Milwaukee Bucks,MIL vs. BKN,Giannis Antetokounmpo,F,69,105,2,3543,10,325,3,272,13,186,3,4174,10,1582,2,1393,4,786,1
12/29/2018,HOU,Houston Rockets,HOU @ NOP,James Harden,G,68.8,109,7,46,6,1803,2,812,10,888,14,42,9,2204,3,415,7,51,2
12/29/2018,PHX,Phoenix Suns,PHX vs. DEN,Deandre Ayton,C,63.3,207,0,12874,1,12618,0,7843,16,39,1,10110,14,434,4,121,0,15731,3
12/29/2018,DEN,Denver Nuggets,DEN @ PHX,Jamal Murray,G,63.2,210,9,12,8,789,1,2443,16,39,5,1672,6,5192,0,11467,5,338,4
12/29/2018,CHA,Charlotte Hornets,CHA @ WAS,Kemba Walker,G,62.8,219,6,113,4,3929,1,2443,18,14,5,1672,4,9339,1,4317,1,8514,5
12/29/2018,SAS,San Antonio Spurs,SAS @ LAC,DeMar DeRozan,G,61.6,259,0,12874,6,1803,1,2443,9,1419,7,723,13,591,4,121,3,1827,6
12/29/2018,CLE,Cleveland Cavaliers,CLE @ ATL,Larry Nance Jr.,F,61.5,265,0,12874,7,1184,1,2443,7,3260,4,2601,15,299,4,121,0,15731,7
12/29/2018,DEN,Denver Nuggets,DEN @ PHX,Nikola Jokic,C,54.1,639,0,12874,9,525,1,2443,8,2174,7,723,8,2894,3,415,4,786,8
12/29/2018,SAS,San Antonio Spurs,SAS @ LAC,LaMarcus Aldridge,C-F,53.4,689,0,12874,2,8551,2,812,14,108,10,204,7,3913,0,11467,2,4097,9
12/29/2018,MEM,Memphis Grizzlies,MEM vs. BOS,Mike Conley,G,52,794,1,7056,6,1803,1,2443,9,1419,7,723,5,7038,3,415,1,8514,10
12/28/2018,NOP,New Orleans Pelicans,NOP vs. DAL,Anthony Davis,F-C,85.4,10,0,12874,4,3929,2,812,20,2,8,447,17,151,2,1393,1,8514,1
12/28/2018,ORL,Orlando Magic,ORL vs. TOR,Nikola Vucevic,C,72.8,64,0,12874,8,789,1,2443,12,318,6,1093,19,70,2,1393,1,8514,2
12/28/2018,MIN,Minnesota Timberwolves,MIN vs. ATL,Karl-Anthony Towns,C,69.3,96,1,7056,5,2659,3,272,10,888,10,204,19,70,1,4317,4,786,3
12/28/2018,OKC,Oklahoma City Thunder,OKC @ PHX,Russell Westbrook,G,60.4,306,3,1597,8,789,0,7843,17,21,3,4174,12,814,0,11467,6,130,4
12/28/2018,PHX,Phoenix Suns,PHX vs. OKC,Devin Booker,G,55.4,556,2,3543,10,325,0,7843,8,2174,7,723,7,3913,3,415,2,4097,5
12/28/2018,WAS,Washington Wizards,WAS vs. CHI,Bradley Beal,G,52.9,728,4,662,5,2659,0,7843,13,186,4,2601,7,3913,2,1393,3,1827,6
12/28/2018,MIA,Miami Heat,MIA vs. CLE,Justise Winslow,F,51.7,818,0,12874,7,1184,0,7843,11,549,2,6102,11,1140,2,1393,2,4097,7
12/28/2018,MIN,Minnesota Timberwolves,MIN vs. ATL,Robert Covington,F,51.4,851,5,280,4,3929,3,272,10,888,3,4174,7,3913,1,4317,3,1827,8
12/28/2018,LAC,LA Clippers,LAC @ LAL,Lou Williams,G,47.9,1243,3,1597,3,5849,0,7843,11,549,11,128,7,3913,0,11467,1,8514,9
12/28/2018,CHA,Charlotte Hornets,CHA vs. BKN,Cody Zeller,C,47,1378,1,7056,4,3929,4,98,6,4636,1,10110,10,1582,1,4317,0,15731,10
12/27/2018,MIL,Milwaukee Bucks,MIL vs. NYK,Giannis Antetokounmpo,F,68.8,109,1,7056,8,789,4,98,10,888,10,204,14,434,1,4317,6,130,1
12/27/2018,PHI,Philadelphia 76ers,PHI @ UTA,Joel Embiid,F-C,61,285,2,3543,6,1803,5,37,9,1419,3,4174,15,299,0,11467,4,786,2
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Kevin Durant,F,58.5,386,2,3543,11,183,1,2443,11,549,2,6102,10,1582,1,4317,2,4097,3
12/27/2018,LAL,Los Angeles Lakers,LAL @ SAC,Lonzo Ball,G,55.8,519,4,662,12,111,1,2443,8,2174,0,13385,9,2204,2,1393,2,4097,4
12/27/2018,HOU,Houston Rockets,HOU vs. BOS,James Harden,G,53.4,689,9,12,6,1803,1,2443,11,549,14,42,2,15352,0,11467,6,130,5
12/27/2018,PHI,Philadelphia 76ers,PHI @ UTA,Ben Simmons,G,52.8,735,0,12874,12,111,1,2443,6,4636,1,10110,14,434,3,415,7,51,6
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Stephen Curry,G,50.5,944,6,113,7,1184,2,812,11,549,1,10110,5,7038,2,1393,7,51,7
12/27/2018,BOS,Boston Celtics,BOS @ HOU,Kyrie Irving,G,49.3,1075,2,3543,11,183,1,2443,7,3260,7,723,4,9339,1,4317,1,8514,8
12/27/2018,HOU,Houston Rockets,HOU vs. BOS,Clint Capela,C,46.8,1417,0,12874,0,18130,1,2443,9,1419,6,1093,19,70,0,11467,3,1827,9
12/27/2018,SAC,Sacramento Kings,SAC vs. LAL,De'Aaron Fox,G,45.8,1562,0,12874,12,111,0,7843,6,4636,3,4174,9,2204,2,1393,4,786,10
12/26/2018,NOP,New Orleans Pelicans,NOP @ DAL,Anthony Davis,F-C,60.6,301,1,7056,2,8551,1,2443,14,108,3,4174,18,108,1,4317,2,4097,1
12/26/2018,PHX,Phoenix Suns,PHX @ ORL,Devin Booker,G,59.4,348,5,280,8,789,1,2443,13,186,4,2601,7,3913,2,1393,5,338,2
12/26/2018,BKN,Brooklyn Nets,BKN vs. CHA,Spencer Dinwiddie,G,54.9,579,7,46,11,183,0,7843,12,318,6,1093,2,15352,0,11467,1,8514,3
12/26/2018,LAC,LA Clippers,LAC vs. SAC,Montrezl Harrell,F-C,54.3,622,0,12874,1,12618,5,37,8,2174,6,1093,9,2204,2,1393,1,8514,4
12/26/2018,CHA,Charlotte Hornets,CHA @ BKN,Kemba Walker,G,53.7,667,4,662,5,2659,0,7843,13,186,5,1672,6,5192,2,1393,2,4097,5
12/26/2018,SAS,San Antonio Spurs,SAS vs. DEN,DeMar DeRozan,G,52.9,728,1,7056,5,2659,1,2443,9,1419,11,128,7,3913,2,1393,2,4097,6
12/26/2018,MEM,Memphis Grizzlies,MEM vs. CLE,Marc Gasol,C,50.8,910,1,7056,6,1803,3,272,6,4636,7,723,9,2204,1,4317,1,8514,7
12/26/2018,BKN,Brooklyn Nets,BKN vs. CHA,Rondae Hollis-Jefferson,F,50,995,0,12874,6,1803,3,272,7,3260,2,6102,15,299,0,11467,2,4097,8
12/26/2018,DAL,Dallas Mavericks,DAL vs. NOP,Luka Doncic,F-G,48.8,1132,0,12874,10,325,0,7843,5,6509,11,128,9,2204,1,4317,1,8514,9
12/26/2018,CHA,Charlotte Hornets,CHA @ BKN,Jeremy Lamb,G,48.7,1140,3,1597,3,5849,0,7843,11,549,6,1093,6,5192,2,1393,0,15731,10
12/25/2018,MIL,Milwaukee Bucks,MIL @ NYK,Giannis Antetokounmpo,F,67.3,127,0,12874,3,5849,2,812,13,186,4,2601,14,434,4,121,2,4097,1
12/25/2018,HOU,Houston Rockets,HOU vs. OKC,James Harden,G,61.7,256,5,280,7,1184,1,2443,15,65,6,1093,6,5192,2,1393,6,130,2
12/25/2018,PHI,Philadelphia 76ers,PHI @ BOS,Joel Embiid,F-C,57.2,441,2,3543,2,8551,2,812,10,888,12,89,16,207,0,11467,5,338,3
12/25/2018,BOS,Boston Celtics,BOS vs. PHI,Kyrie Irving,G,56,510,5,280,2,8551,0,7843,17,21,1,10110,10,1582,1,4317,2,4097,4
12/25/2018,UTA,Utah Jazz,UTA vs. POR,Rudy Gobert,C,55.8,519,0,12874,0,18130,7,3,7,3260,4,2601,14,434,1,4317,3,1827,5
12/25/2018,OKC,Oklahoma City Thunder,OKC @ HOU,Russell Westbrook,G,54.3,622,2,3543,9,525,1,2443,6,4636,7,723,9,2204,4,121,6,130,6
12/25/2018,OKC,Oklahoma City Thunder,OKC @ HOU,Paul George,F,52.8,735,4,662,2,8551,0,7843,10,888,4,2601,14,434,3,415,4,786,7
12/25/2018,HOU,Houston Rockets,HOU vs. OKC,Clint Capela,C,52.1,783,0,12874,3,5849,1,2443,8,2174,0,13385,23,12,1,4317,2,4097,8
12/25/2018,BOS,Boston Celtics,BOS vs. PHI,Jayson Tatum,F,47.5,1301,1,7056,1,12618,2,812,7,3260,8,447,10,1582,2,1393,1,8514,9
12/25/2018,GSW,Golden State Warriors,GSW vs. LAL,Kevin Durant,F,41.9,2216,3,1597,7,1184,0,7843,5,6509,8,447,7,3913,1,4317,1,8514,10
12/23/2018,NOP,New Orleans Pelicans,NOP @ SAC,Anthony Davis,F-C,69.4,94,1,7056,4,3929,4,98,7,3260,11,128,17,151,2,1393,1,8514,1
12/23/2018,GSW,Golden State Warriors,GSW vs. LAC,Kevin Durant,F,67.9,120,3,1597,5,2659,3,272,10,888,12,89,12,814,1,4317,1,8514,2
12/23/2018,PHX,Phoenix Suns,PHX @ BKN,Deandre Ayton,C,62.1,241,0,12874,1,12618,3,272,13,186,0,13385,18,108,2,1393,2,4097,3
12/23/2018,SAC,Sacramento Kings,SAC vs. NOP,Willie Cauley-Stein,C,56.4,485,0,12874,2,8551,1,2443,10,888,2,6102,17,151,3,415,1,8514,4
12/23/2018,GSW,Golden State Warriors,GSW vs. LAC,Stephen Curry,G,55.2,562,6,113,2,8551,0,7843,12,318,12,89,6,5192,1,4317,0,15731,5
12/23/2018,DET,Detroit Pistons,DET vs. ATL,Andre Drummond,C,53,721,0,12874,2,8551,5,37,6,4636,1,10110,15,299,2,1393,2,4097,6
12/23/2018,LAL,Los Angeles Lakers,LAL vs. MEM,LeBron James,F,51.3,863,2,3543,7,1184,1,2443,8,2174,4,2601,14,434,1,4317,4,786,7
12/23/2018,OKC,Oklahoma City Thunder,OKC vs. MIN,Russell Westbrook,G,50.2,976,1,7056,10,325,0,7843,10,888,2,6102,11,1140,1,4317,4,786,8
12/23/2018,OKC,Oklahoma City Thunder,OKC vs. MIN,Paul George,F,49.9,1004,3,1597,3,5849,0,7843,11,549,6,1093,12,814,1,4317,3,1827,9
12/23/2018,IND,Indiana Pacers,IND vs. WAS,Myles Turner,C-F,48.4,1182,1,7056,2,8551,2,812,8,2174,1,10110,17,151,1,4317,2,4097,10
12/22/2018,OKC,Oklahoma City Thunder,OKC @ UTA,Paul George,F,83.8,11,5,280,6,1803,1,2443,15,65,8,447,14,434,5,25,3,1827,1
12/22/2018,WAS,Washington Wizards,WAS vs. PHX,Bradley Beal,G,70.7,84,4,662,15,25,1,2443,17,21,2,6102,11,1140,0,11467,8,25,2
12/22/2018,HOU,Houston Rockets,HOU vs. SAS,James Harden,G,61.8,254,7,46,10,325,0,7843,12,318,8,447,4,9339,2,1393,3,1827,3
12/22/2018,PHX,Phoenix Suns,PHX @ WAS,Devin Booker,G,60.8,294,2,3543,14,43,1,2443,12,318,7,723,4,9339,1,4317,4,786,4
12/22/2018,SAS,San Antonio Spurs,SAS @ HOU,DeMar DeRozan,G,56.4,485,0,12874,8,789,2,812,12,318,4,2601,7,3913,1,4317,1,8514,5
12/22/2018,DAL,Dallas Mavericks,DAL @ GSW,DeAndre Jordan,C,55.1,566,0,12874,5,2659,1,2443,4,8828,4,2601,23,12,2,1393,1,8514,6
12/22/2018,PHX,Phoenix Suns,PHX @ WAS,T.J. Warren,F,54.6,598,3,1597,4,3929,2,812,9,1419,7,723,8,2894,2,1393,1,8514,7
12/22/2018,PHI,Philadelphia 76ers,PHI vs. TOR,Ben Simmons,G,54.4,611,0,12874,8,789,1,2443,11,549,4,2601,12,814,0,11467,1,8514,8
12/22/2018,GSW,Golden State Warriors,GSW vs. DAL,Kevin Durant,F,53.4,689,3,1597,8,789,1,2443,9,1419,8,447,12,814,0,11467,5,338,9
12/22/2018,HOU,Houston Rockets,HOU vs. SAS,Clint Capela,C,51.6,833,0,12874,2,8551,1,2443,8,2174,5,1672,23,12,0,11467,3,1827,10
12/21/2018,NOP,New Orleans Pelicans,NOP @ LAL,Anthony Davis,F-C,63.5,203,1,7056,5,2659,1,2443,12,318,5,1672,20,48,0,11467,1,8514,1
12/21/2018,LAL,Los Angeles Lakers,LAL vs. NOP,LeBron James,F,61.4,272,0,12874,14,43,0,7843,8,2174,6,1093,12,814,2,1393,2,4097,2
12/21/2018,ORL,Orlando Magic,ORL @ CHI,Nikola Vucevic,C,59.8,334,1,7056,4,3929,4,98,8,2174,2,6102,19,70,0,11467,0,15731,3
12/21/2018,MIL,Milwaukee Bucks,MIL @ BOS,Giannis Antetokounmpo,F,52.1,783,1,7056,5,2659,3,272,8,2174,13,62,8,2894,0,11467,4,786,4
12/21/2018,IND,Indiana Pacers,IND @ BKN,Myles Turner,C-F,50.9,899,1,7056,3,5849,5,37,7,3260,0,13385,12,814,1,4317,1,8514,5
12/21/2018,IND,Indiana Pacers,IND @ BKN,Victor Oladipo,G,50.8,910,5,280,6,1803,0,7843,8,2174,5,1672,9,2204,2,1393,1,8514,6
12/21/2018,TOR,Toronto Raptors,TOR vs. CLE,Kawhi Leonard,F,47.7,1274,2,3543,1,12618,0,7843,12,318,11,128,6,5192,1,4317,1,8514,7
12/21/2018,CHI,Chicago Bulls,CHI vs. ORL,Lauri Markkanen,F,44.7,1730,4,662,3,5849,1,2443,12,318,4,2601,6,5192,0,11467,2,4097,8
12/21/2018,BOS,Boston Celtics,BOS vs. MIL,Jaylen Brown,G,44.4,1795,3,1597,2,8551,0,7843,8,2174,2,6102,7,3913,4,121,0,15731,9
12/21/2018,DET,Detroit Pistons,DET @ CHA,Andre Drummond,C,44.2,1823,0,12874,0,18130,1,2443,8,2174,1,10110,16,207,3,415,4,786,10
12/20/2018,HOU,Houston Rockets,HOU @ MIA,James Harden,G,63.2,210,6,113,12,111,0,7843,7,3260,15,30,6,5192,2,1393,3,1827,1
12/20/2018,DAL,Dallas Mavericks,DAL @ LAC,Luka Doncic,F-G,52.3,770,3,1597,5,2659,0,7843,10,888,9,316,4,9339,4,121,4,786,2
12/20/2018,LAC,LA Clippers,LAC vs. DAL,Danilo Gallinari,F,48.2,1205,3,1597,4,3929,2,812,11,549,7,723,6,5192,0,11467,3,1827,3
12/20/2018,DAL,Dallas Mavericks,DAL @ LAC,DeAndre Jordan,C,46.4,1473,0,12874,4,3929,0,7843,4,8828,3,4174,22,24,1,4317,0,15731,4
12/20/2018,LAC,LA Clippers,LAC vs. DAL,Lou Williams,G,41.2,2357,1,7056,8,789,0,7843,9,1419,7,723,1,18809,2,1393,4,786,5
12/20/2018,MIA,Miami Heat,MIA vs. HOU,Josh Richardson,G,38.7,2981,4,662,7,1184,0,7843,9,1419,0,13385,6,5192,0,11467,1,8514,6
12/20/2018,MIA,Miami Heat,MIA vs. HOU,Derrick Jones Jr.,F-G,38.1,3148,1,7056,1,12618,2,812,3,11548,8,447,8,2894,2,1393,0,15731,7
