GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,FG_DAY_RANK
12/7/2018,IND,Indiana Pacers,IND @ ORL,Bojan Bogdanovic,F,35.6,3908,2,3543,2,8551,0,7843,10,888,4,2601,3,12137,1,4317,0,15731,9
12/7/2018,CHI,Chicago Bulls,CHI vs. OKC,Zach LaVine,G,37.3,3376,2,3543,7,1184,0,7843,10,888,3,4174,4,9339,2,1393,9,7,10
12/6/2018,POR,Portland Trail Blazers,POR vs. PHX,Jake Layman,F,36.4,3640,3,1597,0,18130,0,7843,10,888,1,10110,7,3913,2,1393,2,4097,1
12/6/2018,UTA,Utah Jazz,UTA vs. HOU,Derrick Favors,F-C,41,2414,0,12874,0,18130,1,2443,10,888,4,2601,10,1582,1,4317,1,8514,2
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Kyrie Irving,G,39.8,2702,3,1597,8,789,1,2443,9,1419,1,10110,4,9339,0,11467,2,4097,3
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Al Horford,C-F,47.9,1243,0,12874,3,5849,4,98,8,2174,3,4174,12,814,0,11467,2,4097,4
12/6/2018,POR,Portland Trail Blazers,POR vs. PHX,Damian Lillard,G,45,1693,3,1597,8,789,1,2443,8,2174,6,1093,5,7038,1,4317,4,786,5
12/6/2018,NYK,New York Knicks,NYK @ BOS,Tim Hardaway Jr.,G,26.2,8106,6,113,2,8551,0,7843,7,3260,2,6102,1,18809,1,4317,3,1827,6
12/6/2018,NYK,New York Knicks,NYK @ BOS,Enes Kanter,C,30.7,5895,0,12874,1,12618,1,2443,7,3260,0,13385,11,1140,0,11467,1,8514,7
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Jaylen Brown,G,25.6,8438,0,12874,2,8551,0,7843,7,3260,7,723,3,12137,0,11467,2,4097,8
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Jayson Tatum,F,31,5760,3,1597,2,8551,0,7843,7,3260,0,13385,5,7038,2,1393,1,8514,9
12/6/2018,UTA,Utah Jazz,UTA vs. HOU,Dante Exum,G,27.9,7212,0,12874,5,2659,0,7843,6,4636,3,4174,2,15352,2,1393,3,1827,10
12/5/2018,PHI,Philadelphia 76ers,PHI @ TOR,Jimmy Butler,G,55.5,544,4,662,1,12618,1,2443,15,65,4,2601,10,1582,1,4317,2,4097,1
12/5/2018,LAL,Los Angeles Lakers,LAL vs. SAS,LeBron James,F,61,285,3,1597,6,1803,0,7843,15,65,9,316,5,7038,2,1393,2,4097,2
12/5/2018,OKC,Oklahoma City Thunder,OKC @ BKN,Paul George,F,72,71,6,113,4,3929,1,2443,15,65,11,128,15,299,0,11467,2,4097,3
12/5/2018,MIN,Minnesota Timberwolves,MIN vs. CHA,Karl-Anthony Towns,C,75.9,44,4,662,3,5849,6,10,13,186,5,1672,12,814,2,1393,2,4097,4
12/5/2018,TOR,Toronto Raptors,TOR vs. PHI,Kawhi Leonard,F,64.3,174,5,280,1,12618,1,2443,13,186,5,1672,9,2204,5,25,2,4097,5
12/5/2018,ATL,Atlanta Hawks,ATL vs. WAS,John Collins,F-C,40.8,2462,2,3543,0,18130,0,7843,12,318,0,13385,14,434,0,11467,2,4097,6
12/5/2018,SAS,San Antonio Spurs,SAS @ LAL,Rudy Gay,F,45.4,1629,2,3543,2,8551,0,7843,12,318,5,1672,7,3913,2,1393,3,1827,7
12/5/2018,WAS,Washington Wizards,WAS @ ATL,Bradley Beal,G,56.7,467,2,3543,9,525,0,7843,12,318,10,204,6,5192,1,4317,3,1827,8
12/5/2018,SAS,San Antonio Spurs,SAS @ LAL,DeMar DeRozan,G,48.9,1121,0,12874,3,5849,0,7843,12,318,8,447,7,3913,2,1393,2,4097,9
12/5/2018,MIN,Minnesota Timberwolves,MIN vs. CHA,Andrew Wiggins,F-G,39.7,2736,3,1597,5,2659,1,2443,11,549,1,10110,6,5192,0,11467,4,786,10
12/4/2018,POR,Portland Trail Blazers,POR @ DAL,Damian Lillard,G,57.6,427,2,3543,8,789,2,812,10,888,11,128,8,2894,1,4317,6,130,1
12/4/2018,PHX,Phoenix Suns,PHX vs. SAC,De'Anthony Melton,G,32.9,4932,3,1597,5,2659,0,7843,9,1419,0,13385,2,15352,1,4317,1,8514,2
12/4/2018,SAS,San Antonio Spurs,SAS @ UTA,Jakob Poeltl,C,31.9,5332,0,12874,1,12618,1,2443,9,1419,2,6102,7,3913,0,11467,1,8514,3
12/4/2018,ORL,Orlando Magic,ORL @ MIA,Nikola Vucevic,C,37.5,3321,2,3543,3,5849,0,7843,8,2174,1,10110,10,1582,1,4317,1,8514,4
12/4/2018,CHI,Chicago Bulls,CHI @ IND,Lauri Markkanen,F,40.5,2531,5,280,1,12618,1,2443,8,2174,0,13385,10,1582,2,1393,3,1827,5
12/4/2018,IND,Indiana Pacers,IND vs. CHI,Myles Turner,C-F,52.7,745,0,12874,3,5849,5,37,8,2174,2,6102,11,1140,1,4317,1,8514,6
12/4/2018,UTA,Utah Jazz,UTA vs. SAS,Donovan Mitchell,G,29.2,6570,4,662,2,8551,0,7843,7,3260,2,6102,1,18809,2,1393,1,8514,7
12/4/2018,ORL,Orlando Magic,ORL @ MIA,Aaron Gordon,F,48.1,1213,3,1597,5,2659,1,2443,7,3260,3,4174,13,591,1,4317,1,8514,8
12/4/2018,ORL,Orlando Magic,ORL @ MIA,Terrence Ross,G,26.1,8168,2,3543,3,5849,0,7843,7,3260,3,4174,3,12137,0,11467,1,8514,9
12/4/2018,SAS,San Antonio Spurs,SAS @ UTA,DeMar DeRozan,G,29.9,6238,0,12874,7,1184,1,2443,7,3260,2,6102,2,15352,0,11467,2,4097,10
12/31/2018,SAS,San Antonio Spurs,SAS vs. BOS,LaMarcus Aldridge,C-F,57.3,435,0,12874,5,2659,2,812,13,186,6,1093,9,2204,1,4317,2,4097,1
12/31/2018,NOP,New Orleans Pelicans,NOP vs. MIN,Julius Randle,C-F,49.5,1057,2,3543,3,5849,0,7843,13,186,5,1672,10,1582,0,11467,0,15731,2
12/31/2018,OKC,Oklahoma City Thunder,OKC vs. DAL,Russell Westbrook,G,68.7,113,0,12874,11,183,0,7843,13,186,6,1093,11,1140,4,121,5,338,3
12/31/2018,GSW,Golden State Warriors,GSW @ PHX,Stephen Curry,G,50.8,910,5,280,4,3929,0,7843,11,549,7,723,9,2204,1,4317,3,1827,4
12/31/2018,CHA,Charlotte Hornets,CHA vs. ORL,Kemba Walker,G,35.1,4085,2,3543,7,1184,0,7843,10,888,2,6102,3,12137,0,11467,3,1827,5
12/31/2018,BOS,Boston Celtics,BOS @ SAS,Jaylen Brown,G,43.8,1892,3,1597,2,8551,2,812,10,888,7,723,4,9339,0,11467,0,15731,6
12/31/2018,MIN,Minnesota Timberwolves,MIN @ NOP,Karl-Anthony Towns,C,70.4,88,2,3543,6,1803,5,37,10,888,6,1093,17,151,0,11467,2,4097,7
12/31/2018,MEM,Memphis Grizzlies,MEM @ HOU,Kyle Anderson,F,41.1,2388,2,3543,5,2659,1,2443,9,1419,0,13385,3,12137,3,415,2,4097,8
12/31/2018,PHX,Phoenix Suns,PHX vs. GSW,Deandre Ayton,C,37.5,3321,0,12874,1,12618,0,7843,9,1419,7,723,10,1582,0,11467,1,8514,9
12/31/2018,IND,Indiana Pacers,IND vs. ATL,Victor Oladipo,G,48.3,1195,2,3543,7,1184,0,7843,9,1419,2,6102,4,9339,4,121,1,8514,10
12/30/2018,POR,Portland Trail Blazers,POR vs. PHI,CJ McCollum,G,43.1,1991,4,662,3,5849,0,7843,13,186,5,1672,3,12137,0,11467,0,15731,1
12/30/2018,MIN,Minnesota Timberwolves,MIN @ MIA,Karl-Anthony Towns,C,90.1,3,3,1597,7,1184,6,10,12,318,7,723,18,108,3,415,3,1827,2
12/30/2018,SAC,Sacramento Kings,SAC @ LAL,De'Aaron Fox,G,50.3,963,1,7056,7,1184,1,2443,12,318,1,10110,4,9339,3,415,3,1827,3
12/30/2018,OKC,Oklahoma City Thunder,OKC @ DAL,Paul George,F,45,1693,3,1597,0,18130,0,7843,12,318,9,316,5,7038,2,1393,3,1827,4
12/30/2018,ORL,Orlando Magic,ORL vs. DET,Nikola Vucevic,C,47.2,1353,0,12874,4,3929,2,812,10,888,2,6102,11,1140,1,4317,3,1827,5
12/30/2018,LAL,Los Angeles Lakers,LAL vs. SAC,Brandon Ingram,F,48.9,1121,1,7056,9,525,2,812,9,1419,2,6102,7,3913,1,4317,3,1827,6
12/30/2018,SAC,Sacramento Kings,SAC @ LAL,Bogdan Bogdanovic,G,35,4125,3,1597,4,3929,1,2443,9,1419,0,13385,5,7038,1,4317,4,786,7
12/30/2018,DAL,Dallas Mavericks,DAL vs. OKC,Luka Doncic,F-G,36.1,3735,4,662,7,1184,0,7843,9,1419,3,4174,3,12137,1,4317,6,130,8
12/30/2018,LAL,Los Angeles Lakers,LAL vs. SAC,Kentavious Caldwell-Pope,G,36.1,3735,5,280,1,12618,0,7843,9,1419,3,4174,3,12137,2,1393,1,8514,9
12/30/2018,OKC,Oklahoma City Thunder,OKC @ DAL,Dennis Schroder,G,33.3,4762,2,3543,3,5849,1,2443,8,2174,1,10110,4,9339,1,4317,1,8514,10
12/3/2018,NOP,New Orleans Pelicans,NOP vs. LAC,Julius Randle,C-F,52.6,751,3,1597,4,3929,0,7843,15,65,4,2601,8,2894,0,11467,0,15731,1
12/3/2018,BKN,Brooklyn Nets,BKN vs. CLE,D'Angelo Russell,G,53.6,675,4,662,6,1803,0,7843,13,186,0,13385,8,2894,2,1393,1,8514,2
12/3/2018,WAS,Washington Wizards,WAS @ NYK,Bradley Beal,G,52.1,783,2,3543,7,1184,1,2443,12,318,1,10110,8,2894,1,4317,1,8514,3
12/3/2018,NOP,New Orleans Pelicans,NOP vs. LAC,Jrue Holiday,G,71.8,72,4,662,14,43,1,2443,12,318,4,2601,4,9339,4,121,1,8514,4
12/3/2018,HOU,Houston Rockets,HOU @ MIN,Clint Capela,C,45.1,1677,0,12874,3,5849,3,272,11,549,2,6102,8,2894,0,11467,2,4097,5
12/3/2018,ATL,Atlanta Hawks,ATL vs. GSW,John Collins,F-C,41.2,2357,0,12874,2,8551,1,2443,11,549,2,6102,11,1140,0,11467,2,4097,6
12/3/2018,GSW,Golden State Warriors,GSW @ ATL,Klay Thompson,G,40.6,2511,3,1597,2,8551,0,7843,10,888,4,2601,8,2894,1,4317,2,4097,7
12/3/2018,LAC,LA Clippers,LAC @ NOP,Tobias Harris,F,38.7,2981,1,7056,1,12618,0,7843,10,888,6,1093,6,5192,2,1393,3,1827,8
12/3/2018,GSW,Golden State Warriors,GSW @ ATL,Kevin Durant,F,47,1378,1,7056,8,789,0,7843,10,888,7,723,5,7038,2,1393,5,338,9
12/3/2018,GSW,Golden State Warriors,GSW @ ATL,Stephen Curry,G,39.6,2762,6,113,2,8551,1,2443,10,888,4,2601,3,12137,1,4317,3,1827,10
12/29/2018,CHA,Charlotte Hornets,CHA @ WAS,Kemba Walker,G,62.8,219,6,113,4,3929,1,2443,18,14,5,1672,4,9339,1,4317,1,8514,1
12/29/2018,DEN,Denver Nuggets,DEN @ PHX,Jamal Murray,G,63.2,210,9,12,8,789,1,2443,16,39,5,1672,6,5192,0,11467,5,338,2
12/29/2018,PHX,Phoenix Suns,PHX vs. DEN,Deandre Ayton,C,63.3,207,0,12874,1,12618,0,7843,16,39,1,10110,14,434,4,121,0,15731,3
12/29/2018,SAS,San Antonio Spurs,SAS @ LAC,LaMarcus Aldridge,C-F,53.4,689,0,12874,2,8551,2,812,14,108,10,204,7,3913,0,11467,2,4097,4
12/29/2018,POR,Portland Trail Blazers,POR vs. GSW,Damian Lillard,G,49.9,1004,6,113,5,2659,0,7843,14,108,6,1093,2,15352,1,4317,3,1827,5
12/29/2018,MIL,Milwaukee Bucks,MIL vs. BKN,Giannis Antetokounmpo,F,69,105,2,3543,10,325,3,272,13,186,3,4174,10,1582,2,1393,4,786,6
12/29/2018,GSW,Golden State Warriors,GSW @ POR,Klay Thompson,G,41.3,2339,4,662,1,12618,0,7843,12,318,4,2601,4,9339,1,4317,0,15731,7
12/29/2018,PHX,Phoenix Suns,PHX vs. DEN,Devin Booker,G,40.2,2601,1,7056,8,789,0,7843,11,549,4,2601,1,18809,1,4317,3,1827,8
12/29/2018,MIL,Milwaukee Bucks,MIL vs. BKN,Khris Middleton,F,47.3,1338,4,662,7,1184,0,7843,11,549,3,4174,4,9339,1,4317,0,15731,9
12/29/2018,GSW,Golden State Warriors,GSW @ POR,Kevin Durant,F,34.9,4162,0,12874,5,2659,1,2443,10,888,5,1672,2,15352,1,4317,6,130,10
12/28/2018,NOP,New Orleans Pelicans,NOP vs. DAL,Anthony Davis,F-C,85.4,10,0,12874,4,3929,2,812,20,2,8,447,17,151,2,1393,1,8514,1
12/28/2018,OKC,Oklahoma City Thunder,OKC @ PHX,Russell Westbrook,G,60.4,306,3,1597,8,789,0,7843,17,21,3,4174,12,814,0,11467,6,130,2
12/28/2018,WAS,Washington Wizards,WAS vs. CHI,Bradley Beal,G,52.9,728,4,662,5,2659,0,7843,13,186,4,2601,7,3913,2,1393,3,1827,3
12/28/2018,BKN,Brooklyn Nets,BKN @ CHA,D'Angelo Russell,G,41.8,2238,2,3543,2,8551,1,2443,13,186,5,1672,4,9339,0,11467,2,4097,4
12/28/2018,DEN,Denver Nuggets,DEN vs. SAS,Jamal Murray,G,41.7,2257,4,662,3,5849,0,7843,13,186,1,10110,6,5192,1,4317,4,786,5
12/28/2018,ORL,Orlando Magic,ORL vs. TOR,Nikola Vucevic,C,72.8,64,0,12874,8,789,1,2443,12,318,6,1093,19,70,2,1393,1,8514,6
12/28/2018,CHA,Charlotte Hornets,CHA vs. BKN,Kemba Walker,G,45.3,1643,7,46,3,5849,2,812,11,549,0,13385,4,9339,1,4317,2,4097,7
12/28/2018,MIA,Miami Heat,MIA vs. CLE,Justise Winslow,F,51.7,818,0,12874,7,1184,0,7843,11,549,2,6102,11,1140,2,1393,2,4097,8
12/28/2018,LAC,LA Clippers,LAC @ LAL,Lou Williams,G,47.9,1243,3,1597,3,5849,0,7843,11,549,11,128,7,3913,0,11467,1,8514,9
12/28/2018,SAS,San Antonio Spurs,SAS @ DEN,LaMarcus Aldridge,C-F,45.9,1547,0,12874,3,5849,0,7843,11,549,2,6102,7,3913,3,415,0,15731,10
12/27/2018,LAL,Los Angeles Lakers,LAL @ SAC,Kyle Kuzma,F,43.8,1892,2,3543,4,3929,0,7843,12,318,7,723,9,2204,0,11467,6,130,1
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Kevin Durant,F,58.5,386,2,3543,11,183,1,2443,11,549,2,6102,10,1582,1,4317,2,4097,2
12/27/2018,HOU,Houston Rockets,HOU vs. BOS,James Harden,G,53.4,689,9,12,6,1803,1,2443,11,549,14,42,2,15352,0,11467,6,130,3
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Stephen Curry,G,50.5,944,6,113,7,1184,2,812,11,549,1,10110,5,7038,2,1393,7,51,4
12/27/2018,POR,Portland Trail Blazers,POR @ GSW,Jusuf Nurkic,C,43.4,1947,0,12874,4,3929,0,7843,10,888,7,723,12,814,0,11467,4,786,5
12/27/2018,UTA,Utah Jazz,UTA vs. PHI,Donovan Mitchell,G,37.3,3376,3,1597,3,5849,0,7843,10,888,0,13385,4,9339,3,415,4,786,6
12/27/2018,MIL,Milwaukee Bucks,MIL vs. NYK,Khris Middleton,F,37.7,3272,1,7056,5,2659,0,7843,10,888,4,2601,6,5192,0,11467,2,4097,7
12/27/2018,MIL,Milwaukee Bucks,MIL vs. NYK,Giannis Antetokounmpo,F,68.8,109,1,7056,8,789,4,98,10,888,10,204,14,434,1,4317,6,130,8
12/27/2018,SAC,Sacramento Kings,SAC vs. LAL,Willie Cauley-Stein,C,39.3,2830,0,12874,5,2659,1,2443,9,1419,1,10110,9,2204,0,11467,1,8514,9
12/27/2018,HOU,Houston Rockets,HOU vs. BOS,Clint Capela,C,46.8,1417,0,12874,0,18130,1,2443,9,1419,6,1093,19,70,0,11467,3,1827,10
12/26/2018,ATL,Atlanta Hawks,ATL vs. IND,Kent Bazemore,G,47.2,1353,4,662,4,3929,1,2443,14,108,0,13385,1,18809,2,1393,1,8514,1
12/26/2018,NOP,New Orleans Pelicans,NOP @ DAL,Anthony Davis,F-C,60.6,301,1,7056,2,8551,1,2443,14,108,3,4174,18,108,1,4317,2,4097,2
12/26/2018,PHX,Phoenix Suns,PHX @ ORL,Devin Booker,G,59.4,348,5,280,8,789,1,2443,13,186,4,2601,7,3913,2,1393,5,338,3
12/26/2018,SAS,San Antonio Spurs,SAS vs. DEN,LaMarcus Aldridge,C-F,37.8,3235,0,12874,2,8551,0,7843,13,186,1,10110,4,9339,1,4317,0,15731,4
12/26/2018,CHA,Charlotte Hornets,CHA @ BKN,Kemba Walker,G,53.7,667,4,662,5,2659,0,7843,13,186,5,1672,6,5192,2,1393,2,4097,5
12/26/2018,BKN,Brooklyn Nets,BKN vs. CHA,Spencer Dinwiddie,G,54.9,579,7,46,11,183,0,7843,12,318,6,1093,2,15352,0,11467,1,8514,6
12/26/2018,BKN,Brooklyn Nets,BKN vs. CHA,Joe Harris,F-G,40,2657,5,280,2,8551,0,7843,11,549,0,13385,5,7038,2,1393,2,4097,7
12/26/2018,CHA,Charlotte Hornets,CHA @ BKN,Jeremy Lamb,G,48.7,1140,3,1597,3,5849,0,7843,11,549,6,1093,6,5192,2,1393,0,15731,8
12/26/2018,MIN,Minnesota Timberwolves,MIN @ CHI,Derrick Rose,G,43.6,1919,1,7056,8,789,0,7843,11,549,1,10110,3,12137,2,1393,2,4097,9
12/26/2018,CLE,Cleveland Cavaliers,CLE @ MEM,Jordan Clarkson,G,40,2657,4,662,2,8551,0,7843,10,888,0,13385,5,7038,3,415,2,4097,10
12/25/2018,BOS,Boston Celtics,BOS vs. PHI,Kyrie Irving,G,56,510,5,280,2,8551,0,7843,17,21,1,10110,10,1582,1,4317,2,4097,1
12/25/2018,HOU,Houston Rockets,HOU vs. OKC,James Harden,G,61.7,256,5,280,7,1184,1,2443,15,65,6,1093,6,5192,2,1393,6,130,2
12/25/2018,MIL,Milwaukee Bucks,MIL @ NYK,Giannis Antetokounmpo,F,67.3,127,0,12874,3,5849,2,812,13,186,4,2601,14,434,4,121,2,4097,3
12/25/2018,OKC,Oklahoma City Thunder,OKC @ HOU,Paul George,F,52.8,735,4,662,2,8551,0,7843,10,888,4,2601,14,434,3,415,4,786,4
12/25/2018,PHI,Philadelphia 76ers,PHI @ BOS,Joel Embiid,F-C,57.2,441,2,3543,2,8551,2,812,10,888,12,89,16,207,0,11467,5,338,5
12/25/2018,POR,Portland Trail Blazers,POR @ UTA,Damian Lillard,G,34,4510,2,3543,4,3929,1,2443,9,1419,0,13385,5,7038,0,11467,1,8514,6
12/25/2018,LAL,Los Angeles Lakers,LAL @ GSW,Ivica Zubac,C,39.2,2856,0,12874,2,8551,2,812,9,1419,0,13385,11,1140,0,11467,1,8514,7
12/25/2018,PHI,Philadelphia 76ers,PHI @ BOS,Jimmy Butler,G,41,2414,3,1597,4,3929,0,7843,9,1419,3,4174,5,7038,3,415,4,786,8
12/25/2018,GSW,Golden State Warriors,GSW vs. LAL,Andre Iguodala,G,35,4125,3,1597,4,3929,0,7843,9,1419,2,6102,5,7038,0,11467,0,15731,9
12/25/2018,HOU,Houston Rockets,HOU vs. OKC,Clint Capela,C,52.1,783,0,12874,3,5849,1,2443,8,2174,0,13385,23,12,1,4317,2,4097,10
12/23/2018,PHX,Phoenix Suns,PHX @ BKN,Deandre Ayton,C,62.1,241,0,12874,1,12618,3,272,13,186,0,13385,18,108,2,1393,2,4097,1
12/23/2018,NOP,New Orleans Pelicans,NOP @ SAC,Jrue Holiday,G,42.4,2115,1,7056,6,1803,0,7843,12,318,2,6102,7,3913,0,11467,2,4097,2
12/23/2018,GSW,Golden State Warriors,GSW vs. LAC,Stephen Curry,G,55.2,562,6,113,2,8551,0,7843,12,318,12,89,6,5192,1,4317,0,15731,3
12/23/2018,LAC,LA Clippers,LAC @ GSW,Tobias Harris,F,44.8,1717,6,113,2,8551,0,7843,12,318,2,6102,9,2204,0,11467,1,8514,4
12/23/2018,POR,Portland Trail Blazers,POR vs. DAL,Damian Lillard,G,46.9,1399,2,3543,7,1184,1,2443,11,549,9,316,2,15352,0,11467,2,4097,5
12/23/2018,CHI,Chicago Bulls,CHI @ CLE,Lauri Markkanen,F,40.3,2579,5,280,3,5849,0,7843,11,549,4,2601,4,9339,0,11467,0,15731,6
12/23/2018,DAL,Dallas Mavericks,DAL @ POR,Harrison Barnes,F,27.2,7548,5,280,0,18130,0,7843,11,549,0,13385,1,18809,0,11467,1,8514,7
12/23/2018,MIN,Minnesota Timberwolves,MIN @ OKC,Andrew Wiggins,F-G,40.7,2493,2,3543,5,2659,0,7843,11,549,6,1093,6,5192,0,11467,4,786,8
12/23/2018,MEM,Memphis Grizzlies,MEM @ LAL,Jaren Jackson Jr.,F-C,36.3,3672,1,7056,1,12618,0,7843,11,549,4,2601,9,2204,0,11467,3,1827,9
12/23/2018,OKC,Oklahoma City Thunder,OKC vs. MIN,Paul George,F,49.9,1004,3,1597,3,5849,0,7843,11,549,6,1093,12,814,1,4317,3,1827,10
12/22/2018,WAS,Washington Wizards,WAS vs. PHX,Bradley Beal,G,70.7,84,4,662,15,25,1,2443,17,21,2,6102,11,1140,0,11467,8,25,1
12/22/2018,OKC,Oklahoma City Thunder,OKC @ UTA,Paul George,F,83.8,11,5,280,6,1803,1,2443,15,65,8,447,14,434,5,25,3,1827,2
12/22/2018,WAS,Washington Wizards,WAS vs. PHX,Thomas Bryant,C,48.6,1153,0,12874,2,8551,0,7843,14,108,3,4174,13,591,0,11467,1,8514,3
12/22/2018,SAS,San Antonio Spurs,SAS @ HOU,DeMar DeRozan,G,56.4,485,0,12874,8,789,2,812,12,318,4,2601,7,3913,1,4317,1,8514,4
12/22/2018,PHX,Phoenix Suns,PHX @ WAS,Devin Booker,G,60.8,294,2,3543,14,43,1,2443,12,318,7,723,4,9339,1,4317,4,786,5
12/22/2018,HOU,Houston Rockets,HOU vs. SAS,James Harden,G,61.8,254,7,46,10,325,0,7843,12,318,8,447,4,9339,2,1393,3,1827,6
12/22/2018,PHX,Phoenix Suns,PHX @ WAS,Deandre Ayton,C,50.9,899,0,12874,1,12618,1,2443,11,549,4,2601,17,151,1,4317,3,1827,7
12/22/2018,TOR,Toronto Raptors,TOR @ PHI,Pascal Siakam,F,39.2,2856,0,12874,2,8551,0,7843,11,549,4,2601,6,5192,1,4317,0,15731,8
12/22/2018,PHI,Philadelphia 76ers,PHI vs. TOR,Ben Simmons,G,54.4,611,0,12874,8,789,1,2443,11,549,4,2601,12,814,0,11467,1,8514,9
12/22/2018,GSW,Golden State Warriors,GSW vs. DAL,Jonas Jerebko,F,37.7,3272,2,3543,3,5849,0,7843,10,888,1,10110,6,5192,1,4317,0,15731,10
12/21/2018,TOR,Toronto Raptors,TOR vs. CLE,Kawhi Leonard,F,47.7,1274,2,3543,1,12618,0,7843,12,318,11,128,6,5192,1,4317,1,8514,1
12/21/2018,NOP,New Orleans Pelicans,NOP @ LAL,Anthony Davis,F-C,63.5,203,1,7056,5,2659,1,2443,12,318,5,1672,20,48,0,11467,1,8514,2
12/21/2018,NYK,New York Knicks,NYK vs. ATL,Emmanuel Mudiay,G,39.2,2856,3,1597,4,3929,0,7843,12,318,5,1672,1,18809,1,4317,3,1827,3
12/21/2018,CHI,Chicago Bulls,CHI vs. ORL,Lauri Markkanen,F,44.7,1730,4,662,3,5849,1,2443,12,318,4,2601,6,5192,0,11467,2,4097,4
12/21/2018,UTA,Utah Jazz,UTA @ POR,Ricky Rubio,G,39.4,2808,4,662,8,789,1,2443,10,888,0,13385,2,15352,1,4317,5,338,5
12/21/2018,NOP,New Orleans Pelicans,NOP @ LAL,Julius Randle,C-F,33.6,4650,0,12874,2,8551,1,2443,9,1419,3,4174,8,2894,0,11467,3,1827,6
12/21/2018,IND,Indiana Pacers,IND @ BKN,Thaddeus Young,F,33.7,4615,1,7056,1,12618,2,812,9,1419,2,6102,1,18809,2,1393,2,4097,7
12/21/2018,SAC,Sacramento Kings,SAC vs. MEM,Buddy Hield,G,40.1,2630,6,113,1,12618,0,7843,9,1419,4,2601,8,2894,1,4317,2,4097,8
12/21/2018,CHA,Charlotte Hornets,CHA vs. DET,Kemba Walker,G,40.9,2437,4,662,5,2659,2,812,9,1419,0,13385,2,15352,2,1393,3,1827,9
12/21/2018,TOR,Toronto Raptors,TOR vs. CLE,OG Anunoby,F,32.6,5046,3,1597,0,18130,1,2443,9,1419,0,13385,8,2894,0,11467,1,8514,10
12/20/2018,LAC,LA Clippers,LAC vs. DAL,Danilo Gallinari,F,48.2,1205,3,1597,4,3929,2,812,11,549,7,723,6,5192,0,11467,3,1827,1
12/20/2018,DAL,Dallas Mavericks,DAL @ LAC,Luka Doncic,F-G,52.3,770,3,1597,5,2659,0,7843,10,888,9,316,4,9339,4,121,4,786,2
12/20/2018,LAC,LA Clippers,LAC vs. DAL,Lou Williams,G,41.2,2357,1,7056,8,789,0,7843,9,1419,7,723,1,18809,2,1393,4,786,3
12/20/2018,MIA,Miami Heat,MIA vs. HOU,Josh Richardson,G,38.7,2981,4,662,7,1184,0,7843,9,1419,0,13385,6,5192,0,11467,1,8514,4
12/20/2018,LAC,LA Clippers,LAC vs. DAL,Montrezl Harrell,F-C,36.2,3703,0,12874,4,3929,2,812,9,1419,0,13385,6,5192,0,11467,1,8514,5
12/20/2018,DAL,Dallas Mavericks,DAL @ LAC,J.J. Barea,G,31.6,5459,1,7056,8,789,0,7843,8,2174,2,6102,3,12137,0,11467,3,1827,6
12/20/2018,HOU,Houston Rockets,HOU @ MIA,James Harden,G,63.2,210,6,113,12,111,0,7843,7,3260,15,30,6,5192,2,1393,3,1827,7
12/20/2018,DAL,Dallas Mavericks,DAL @ LAC,Harrison Barnes,F,19.7,12090,3,1597,1,12618,0,7843,6,4636,1,10110,1,18809,1,4317,2,4097,8
12/20/2018,HOU,Houston Rockets,HOU @ MIA,Eric Gordon,G,31.1,5713,5,280,3,5849,1,2443,6,4636,3,4174,3,12137,0,11467,0,15731,9
12/20/2018,MIA,Miami Heat,MIA vs. HOU,Tyler Johnson,G,27.8,7260,2,3543,0,18130,2,812,6,4636,5,1672,4,9339,0,11467,2,4097,10
12/2/2018,NOP,New Orleans Pelicans,NOP @ CHA,Anthony Davis,F-C,78.8,28,2,3543,8,789,2,812,14,108,6,1093,19,70,2,1393,4,786,1
12/2/2018,SAS,San Antonio Spurs,SAS vs. POR,DeMar DeRozan,G,56.6,475,0,12874,6,1803,0,7843,13,186,10,204,8,2894,2,1393,4,786,2
12/2/2018,POR,Portland Trail Blazers,POR @ SAS,Damian Lillard,G,59.4,348,3,1597,10,325,0,7843,12,318,10,204,2,15352,2,1393,1,8514,3
12/2/2018,POR,Portland Trail Blazers,POR @ SAS,CJ McCollum,G,29.9,6238,2,3543,3,5849,1,2443,11,549,0,13385,2,15352,0,11467,4,786,4
12/2/2018,DAL,Dallas Mavericks,DAL vs. LAC,Harrison Barnes,F,42.3,2137,3,1597,1,12618,1,2443,11,549,5,1672,9,2204,0,11467,3,1827,5
12/2/2018,MIA,Miami Heat,MIA vs. UTA,Hassan Whiteside,C,61,285,0,12874,2,8551,3,272,11,549,1,10110,20,48,1,4317,1,8514,6
