GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,AST_DAY_RANK
12/7/2018,LAL,Los Angeles Lakers,LAL @ SAS,LeBron James,F,66.1,143,3,1597,11,183,0,7843,13,186,6,1093,8,2894,2,1393,1,8514,4
12/7/2018,LAL,Los Angeles Lakers,LAL @ SAS,Lonzo Ball,G,35.3,4011,2,3543,11,183,0,7843,5,6509,1,10110,4,9339,1,4317,2,4097,5
12/7/2018,NOP,New Orleans Pelicans,NOP vs. MEM,Jrue Holiday,G,42.5,2099,0,12874,11,183,1,2443,7,3260,6,1093,5,7038,0,11467,3,1827,6
12/7/2018,MIA,Miami Heat,MIA @ PHX,Goran Dragic,G,33.2,4793,1,7056,10,325,0,7843,5,6509,0,13385,1,18809,3,415,3,1827,7
12/7/2018,MEM,Memphis Grizzlies,MEM @ NOP,Mike Conley,G,29.6,6396,0,12874,10,325,0,7843,2,14769,5,1672,3,12137,1,4317,1,8514,8
12/7/2018,SAS,San Antonio Spurs,SAS vs. LAL,DeMar DeRozan,G,64.1,182,0,12874,9,525,2,812,11,549,14,42,8,2894,0,11467,1,8514,9
12/7/2018,CLE,Cleveland Cavaliers,CLE vs. SAC,Alec Burks,G,44.9,1707,3,1597,9,525,0,7843,8,2174,3,4174,7,3913,1,4317,2,4097,10
12/6/2018,POR,Portland Trail Blazers,POR vs. PHX,Damian Lillard,G,45,1693,3,1597,8,789,1,2443,8,2174,6,1093,5,7038,1,4317,4,786,1
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Kyrie Irving,G,39.8,2702,3,1597,8,789,1,2443,9,1419,1,10110,4,9339,0,11467,2,4097,2
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Marcus Smart,G,22.9,9984,0,12874,7,1184,0,7843,2,14769,0,13385,2,15352,2,1393,0,15731,3
12/6/2018,NYK,New York Knicks,NYK @ BOS,Emmanuel Mudiay,G,28.4,6972,2,3543,6,1803,1,2443,5,6509,5,1672,2,15352,0,11467,3,1827,4
12/6/2018,UTA,Utah Jazz,UTA vs. HOU,Ricky Rubio,G,27.6,7365,1,7056,6,1803,0,7843,5,6509,2,6102,3,12137,1,4317,1,8514,5
12/6/2018,PHX,Phoenix Suns,PHX @ POR,Jamal Crawford,G,13.5,16246,0,12874,5,2659,0,7843,0,21502,2,6102,0,22086,2,1393,2,4097,6
12/6/2018,UTA,Utah Jazz,UTA vs. HOU,Royce O'Neale,F,28.5,6916,1,7056,5,2659,0,7843,3,11548,0,13385,5,7038,3,415,1,8514,7
12/6/2018,UTA,Utah Jazz,UTA vs. HOU,Dante Exum,G,27.9,7212,0,12874,5,2659,0,7843,6,4636,3,4174,2,15352,2,1393,3,1827,8
12/6/2018,HOU,Houston Rockets,HOU @ UTA,Chris Paul,G,15.7,14747,0,12874,5,2659,0,7843,5,6509,2,6102,1,18809,0,11467,5,338,9
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Gordon Hayward,F,21.2,11106,2,3543,4,3929,0,7843,2,14769,2,6102,6,5192,0,11467,0,15731,10
12/5/2018,MIN,Minnesota Timberwolves,MIN vs. CHA,Jeff Teague,G,38.4,3074,0,12874,18,2,2,812,1,18112,1,10110,2,15352,1,4317,3,1827,1
12/5/2018,OKC,Oklahoma City Thunder,OKC @ BKN,Russell Westbrook,G,65.5,151,2,3543,17,4,0,7843,9,1419,1,10110,15,299,1,4317,2,4097,2
12/5/2018,DEN,Denver Nuggets,DEN @ ORL,Nikola Jokic,C,43.1,1991,1,7056,13,71,0,7843,5,6509,1,10110,8,2894,1,4317,1,8514,3
12/5/2018,PHI,Philadelphia 76ers,PHI @ TOR,Ben Simmons,G,32.5,5092,0,12874,11,183,0,7843,4,8828,0,13385,10,1582,1,4317,7,51,4
12/5/2018,GSW,Golden State Warriors,GSW @ CLE,Kevin Durant,F,55.5,544,4,662,9,525,2,812,9,1419,3,4174,10,1582,1,4317,4,786,5
12/5/2018,LAL,Los Angeles Lakers,LAL vs. SAS,Lonzo Ball,G,37.3,3376,3,1597,9,525,0,7843,5,6509,1,10110,4,9339,2,1393,1,8514,6
12/5/2018,WAS,Washington Wizards,WAS @ ATL,Bradley Beal,G,56.7,467,2,3543,9,525,0,7843,12,318,10,204,6,5192,1,4317,3,1827,7
12/5/2018,NOP,New Orleans Pelicans,NOP vs. DAL,Anthony Davis,F-C,64.3,174,2,3543,9,525,5,37,10,888,5,1672,4,9339,2,1393,2,4097,8
12/5/2018,NOP,New Orleans Pelicans,NOP vs. DAL,Jrue Holiday,G,44.2,1823,1,7056,8,789,1,2443,6,4636,4,2601,1,18809,4,121,1,8514,9
12/5/2018,DEN,Denver Nuggets,DEN @ ORL,Jamal Murray,G,49.8,1013,2,3543,8,789,0,7843,10,888,9,316,4,9339,1,4317,1,8514,10
12/4/2018,DAL,Dallas Mavericks,DAL vs. POR,Dennis Smith Jr.,G,30.9,5804,1,7056,9,525,1,2443,4,8828,3,4174,2,15352,1,4317,3,1827,1
12/4/2018,CHI,Chicago Bulls,CHI @ IND,Zach LaVine,G,28.9,6714,1,7056,9,525,0,7843,6,4636,0,13385,2,15352,1,4317,3,1827,2
12/4/2018,POR,Portland Trail Blazers,POR @ DAL,Damian Lillard,G,57.6,427,2,3543,8,789,2,812,10,888,11,128,8,2894,1,4317,6,130,3
12/4/2018,SAC,Sacramento Kings,SAC @ PHX,De'Aaron Fox,G,28.5,6916,1,7056,7,1184,0,7843,5,6509,5,1672,0,22086,1,4317,1,8514,4
12/4/2018,UTA,Utah Jazz,UTA vs. SAS,Ricky Rubio,G,32.5,5092,2,3543,7,1184,0,7843,5,6509,0,13385,5,7038,3,415,5,338,5
12/4/2018,SAS,San Antonio Spurs,SAS @ UTA,DeMar DeRozan,G,29.9,6238,0,12874,7,1184,1,2443,7,3260,2,6102,2,15352,0,11467,2,4097,6
12/4/2018,UTA,Utah Jazz,UTA vs. SAS,Joe Ingles,F,34.1,4478,3,1597,7,1184,0,7843,5,6509,0,13385,3,12137,3,415,2,4097,7
12/4/2018,ORL,Orlando Magic,ORL @ MIA,Aaron Gordon,F,48.1,1213,3,1597,5,2659,1,2443,7,3260,3,4174,13,591,1,4317,1,8514,8
12/4/2018,SAC,Sacramento Kings,SAC @ PHX,Willie Cauley-Stein,C,28.3,7019,0,12874,5,2659,0,7843,3,11548,0,13385,4,9339,4,121,2,4097,9
12/4/2018,PHX,Phoenix Suns,PHX vs. SAC,De'Anthony Melton,G,32.9,4932,3,1597,5,2659,0,7843,9,1419,0,13385,2,15352,1,4317,1,8514,10
12/31/2018,MIN,Minnesota Timberwolves,MIN @ NOP,Tyus Jones,G,39.9,2682,1,7056,13,71,0,7843,6,4636,2,6102,2,15352,1,4317,0,15731,1
12/31/2018,HOU,Houston Rockets,HOU vs. MEM,James Harden,G,71.5,77,6,113,13,71,0,7843,8,2174,21,2,10,1582,2,1393,9,7,2
12/31/2018,OKC,Oklahoma City Thunder,OKC vs. DAL,Russell Westbrook,G,68.7,113,0,12874,11,183,0,7843,13,186,6,1093,11,1140,4,121,5,338,3
12/31/2018,SAS,San Antonio Spurs,SAS vs. BOS,DeMar DeRozan,G,38.4,3074,0,12874,10,325,0,7843,6,4636,1,10110,7,3913,1,4317,1,8514,4
12/31/2018,BOS,Boston Celtics,BOS @ SAS,Kyrie Irving,G,34.6,4279,1,7056,8,789,0,7843,7,3260,1,10110,3,12137,2,1393,3,1827,5
12/31/2018,DAL,Dallas Mavericks,DAL @ OKC,J.J. Barea,G,22.6,10204,0,12874,8,789,0,7843,1,18112,4,2601,3,12137,1,4317,2,4097,6
12/31/2018,NOP,New Orleans Pelicans,NOP vs. MIN,Jrue Holiday,G,37.8,3235,2,3543,8,789,0,7843,8,2174,8,447,4,9339,0,11467,5,338,7
12/31/2018,CHA,Charlotte Hornets,CHA vs. ORL,Kemba Walker,G,35.1,4085,2,3543,7,1184,0,7843,10,888,2,6102,3,12137,0,11467,3,1827,8
12/31/2018,GSW,Golden State Warriors,GSW @ PHX,Draymond Green,F,29.1,6612,1,7056,7,1184,1,2443,2,14769,2,6102,3,12137,2,1393,1,8514,9
12/31/2018,ATL,Atlanta Hawks,ATL @ IND,Trae Young,G,32.3,5169,4,662,7,1184,0,7843,6,4636,0,13385,4,9339,3,415,8,25,10
12/30/2018,DAL,Dallas Mavericks,DAL vs. OKC,J.J. Barea,G,23.2,9827,2,3543,10,325,0,7843,2,14769,0,13385,1,18809,1,4317,2,4097,1
12/30/2018,LAL,Los Angeles Lakers,LAL vs. SAC,Brandon Ingram,F,48.9,1121,1,7056,9,525,2,812,9,1419,2,6102,7,3913,1,4317,3,1827,2
12/30/2018,CHI,Chicago Bulls,CHI @ TOR,Kris Dunn,G,31.6,5459,0,12874,8,789,2,812,6,4636,2,6102,3,12137,0,11467,4,786,3
12/30/2018,OKC,Oklahoma City Thunder,OKC @ DAL,Russell Westbrook,G,44.8,1717,0,12874,8,789,0,7843,4,8828,1,10110,9,2204,6,3,5,338,4
12/30/2018,ORL,Orlando Magic,ORL vs. DET,D.J. Augustin,G,45.4,1629,4,662,8,789,0,7843,6,4636,10,204,2,15352,2,1393,1,8514,5
12/30/2018,TOR,Toronto Raptors,TOR vs. CHI,Fred VanVleet,G,27.5,7415,2,3543,7,1184,0,7843,3,11548,2,6102,5,7038,1,4317,2,4097,6
12/30/2018,MIN,Minnesota Timberwolves,MIN @ MIA,Karl-Anthony Towns,C,90.1,3,3,1597,7,1184,6,10,12,318,7,723,18,108,3,415,3,1827,7
12/30/2018,SAC,Sacramento Kings,SAC @ LAL,De'Aaron Fox,G,50.3,963,1,7056,7,1184,1,2443,12,318,1,10110,4,9339,3,415,3,1827,8
12/30/2018,DAL,Dallas Mavericks,DAL vs. OKC,Luka Doncic,F-G,36.1,3735,4,662,7,1184,0,7843,9,1419,3,4174,3,12137,1,4317,6,130,9
12/30/2018,LAL,Los Angeles Lakers,LAL vs. SAC,Lonzo Ball,G,22.4,10328,1,7056,6,1803,0,7843,6,4636,0,13385,2,15352,0,11467,2,4097,10
12/3/2018,WAS,Washington Wizards,WAS @ NYK,John Wall,G,38.5,3041,1,7056,15,25,1,2443,7,3260,3,4174,0,22086,0,11467,5,338,1
12/3/2018,DEN,Denver Nuggets,DEN @ TOR,Nikola Jokic,C,62.7,223,0,12874,15,25,0,7843,8,2174,7,723,11,1140,2,1393,2,4097,2
12/3/2018,NOP,New Orleans Pelicans,NOP vs. LAC,Jrue Holiday,G,71.8,72,4,662,14,43,1,2443,12,318,4,2601,4,9339,4,121,1,8514,3
12/3/2018,TOR,Toronto Raptors,TOR vs. DEN,Kyle Lowry,G,34.1,4478,1,7056,11,183,3,272,1,18112,2,6102,3,12137,1,4317,3,1827,4
12/3/2018,HOU,Houston Rockets,HOU @ MIN,James Harden,G,49.8,1013,3,1597,8,789,1,2443,8,2174,10,204,4,9339,2,1393,5,338,5
12/3/2018,GSW,Golden State Warriors,GSW @ ATL,Kevin Durant,F,47,1378,1,7056,8,789,0,7843,10,888,7,723,5,7038,2,1393,5,338,6
12/3/2018,DEN,Denver Nuggets,DEN @ TOR,Jamal Murray,G,34.4,4352,2,3543,8,789,0,7843,9,1419,1,10110,7,3913,0,11467,7,51,7
12/3/2018,TOR,Toronto Raptors,TOR vs. DEN,Pascal Siakam,F,34.7,4240,0,12874,7,1184,0,7843,7,3260,0,13385,6,5192,2,1393,3,1827,8
12/3/2018,HOU,Houston Rockets,HOU @ MIN,Chris Paul,G,23.1,9884,1,7056,7,1184,0,7843,1,18112,2,6102,3,12137,3,415,5,338,9
12/3/2018,WAS,Washington Wizards,WAS @ NYK,Bradley Beal,G,52.1,783,2,3543,7,1184,1,2443,12,318,1,10110,8,2894,1,4317,1,8514,10
12/29/2018,UTA,Utah Jazz,UTA vs. NYK,Dante Exum,G,31.5,5512,0,12874,13,71,0,7843,6,4636,1,10110,0,22086,0,11467,1,8514,1
12/29/2018,BOS,Boston Celtics,BOS @ MEM,Kyrie Irving,G,49.3,1075,2,3543,13,71,0,7843,8,2174,8,447,4,9339,1,4317,4,786,2
12/29/2018,MEM,Memphis Grizzlies,MEM vs. BOS,Marc Gasol,C,36.6,3598,1,7056,10,325,1,2443,6,4636,2,6102,3,12137,2,1393,6,130,3
12/29/2018,MIL,Milwaukee Bucks,MIL vs. BKN,Giannis Antetokounmpo,F,69,105,2,3543,10,325,3,272,13,186,3,4174,10,1582,2,1393,4,786,4
12/29/2018,NOP,New Orleans Pelicans,NOP vs. HOU,Jrue Holiday,G,42.7,2067,1,7056,9,525,1,2443,9,1419,1,10110,6,5192,1,4317,4,786,5
12/29/2018,ATL,Atlanta Hawks,ATL vs. CLE,Trae Young,G,38.1,3148,2,3543,9,525,0,7843,8,2174,3,4174,3,12137,1,4317,3,1827,6
12/29/2018,WAS,Washington Wizards,WAS vs. CHA,Trevor Ariza,F,41.9,2216,4,662,9,525,0,7843,8,2174,4,2601,7,3913,0,11467,4,786,7
12/29/2018,DEN,Denver Nuggets,DEN @ PHX,Nikola Jokic,C,54.1,639,0,12874,9,525,1,2443,8,2174,7,723,8,2894,3,415,4,786,8
12/29/2018,DEN,Denver Nuggets,DEN @ PHX,Jamal Murray,G,63.2,210,9,12,8,789,1,2443,16,39,5,1672,6,5192,0,11467,5,338,9
12/29/2018,GSW,Golden State Warriors,GSW @ POR,Stephen Curry,G,50,995,2,3543,8,789,1,2443,6,4636,11,128,5,7038,2,1393,2,4097,10
12/28/2018,ATL,Atlanta Hawks,ATL @ MIN,Trae Young,G,35.3,4011,1,7056,11,183,0,7843,7,3260,1,10110,4,9339,1,4317,5,338,1
12/28/2018,PHX,Phoenix Suns,PHX vs. OKC,Devin Booker,G,55.4,556,2,3543,10,325,0,7843,8,2174,7,723,7,3913,3,415,2,4097,2
12/28/2018,MIN,Minnesota Timberwolves,MIN vs. ATL,Derrick Rose,G,46.1,1518,3,1597,9,525,0,7843,10,888,2,6102,3,12137,2,1393,2,4097,3
12/28/2018,DEN,Denver Nuggets,DEN vs. SAS,Nikola Jokic,C,39.3,2830,1,7056,9,525,0,7843,10,888,0,13385,9,2204,0,11467,6,130,4
12/28/2018,ORL,Orlando Magic,ORL vs. TOR,Nikola Vucevic,C,72.8,64,0,12874,8,789,1,2443,12,318,6,1093,19,70,2,1393,1,8514,5
12/28/2018,OKC,Oklahoma City Thunder,OKC @ PHX,Russell Westbrook,G,60.4,306,3,1597,8,789,0,7843,17,21,3,4174,12,814,0,11467,6,130,6
12/28/2018,CHI,Chicago Bulls,CHI @ WAS,Kris Dunn,G,34.8,4198,1,7056,8,789,0,7843,5,6509,2,6102,4,9339,2,1393,1,8514,7
12/28/2018,NOP,New Orleans Pelicans,NOP vs. DAL,Jrue Holiday,G,42.4,2115,0,12874,8,789,1,2443,5,6509,8,447,7,3913,2,1393,5,338,8
12/28/2018,DEN,Denver Nuggets,DEN vs. SAS,Monte Morris,G,28.5,6916,1,7056,7,1184,0,7843,1,18112,4,2601,5,7038,2,1393,1,8514,9
12/28/2018,DET,Detroit Pistons,DET @ IND,Jose Calderon,G,16.9,13926,0,12874,7,1184,1,2443,1,18112,0,13385,2,15352,0,11467,1,8514,10
12/27/2018,LAL,Los Angeles Lakers,LAL @ SAC,Lonzo Ball,G,55.8,519,4,662,12,111,1,2443,8,2174,0,13385,9,2204,2,1393,2,4097,1
12/27/2018,SAC,Sacramento Kings,SAC vs. LAL,De'Aaron Fox,G,45.8,1562,0,12874,12,111,0,7843,6,4636,3,4174,9,2204,2,1393,4,786,2
12/27/2018,PHI,Philadelphia 76ers,PHI @ UTA,Ben Simmons,G,52.8,735,0,12874,12,111,1,2443,6,4636,1,10110,14,434,3,415,7,51,3
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Kevin Durant,F,58.5,386,2,3543,11,183,1,2443,11,549,2,6102,10,1582,1,4317,2,4097,4
12/27/2018,BOS,Boston Celtics,BOS @ HOU,Kyrie Irving,G,49.3,1075,2,3543,11,183,1,2443,7,3260,7,723,4,9339,1,4317,1,8514,5
12/27/2018,MIL,Milwaukee Bucks,MIL vs. NYK,Giannis Antetokounmpo,F,68.8,109,1,7056,8,789,4,98,10,888,10,204,14,434,1,4317,6,130,6
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Draymond Green,F,41.7,2257,1,7056,7,1184,1,2443,7,3260,0,13385,11,1140,1,4317,3,1827,7
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Stephen Curry,G,50.5,944,6,113,7,1184,2,812,11,549,1,10110,5,7038,2,1393,7,51,8
12/27/2018,PHI,Philadelphia 76ers,PHI @ UTA,T.J. McConnell,G,21.9,10673,0,12874,7,1184,0,7843,5,6509,0,13385,2,15352,0,11467,1,8514,9
12/27/2018,HOU,Houston Rockets,HOU vs. BOS,James Harden,G,53.4,689,9,12,6,1803,1,2443,11,549,14,42,2,15352,0,11467,6,130,10
12/26/2018,BKN,Brooklyn Nets,BKN vs. CHA,Spencer Dinwiddie,G,54.9,579,7,46,11,183,0,7843,12,318,6,1093,2,15352,0,11467,1,8514,1
12/26/2018,DAL,Dallas Mavericks,DAL vs. NOP,Luka Doncic,F-G,48.8,1132,0,12874,10,325,0,7843,5,6509,11,128,9,2204,1,4317,1,8514,2
12/26/2018,DEN,Denver Nuggets,DEN @ SAS,Nikola Jokic,C,24.8,8865,1,7056,10,325,0,7843,1,18112,1,10110,4,9339,2,1393,5,338,3
12/26/2018,SAC,Sacramento Kings,SAC @ LAC,De'Aaron Fox,G,43.7,1905,0,12874,9,525,0,7843,8,2174,3,4174,6,5192,2,1393,2,4097,4
12/26/2018,ATL,Atlanta Hawks,ATL vs. IND,Trae Young,G,29.9,6238,2,3543,9,525,0,7843,5,6509,5,1672,2,15352,0,11467,3,1827,5
12/26/2018,WAS,Washington Wizards,WAS @ DET,John Wall,G,38.4,3074,2,3543,8,789,1,2443,9,1419,1,10110,7,3913,0,11467,6,130,6
12/26/2018,IND,Indiana Pacers,IND @ ATL,Darren Collison,G,34,4510,2,3543,8,789,1,2443,4,8828,1,10110,5,7038,1,4317,1,8514,7
12/26/2018,PHX,Phoenix Suns,PHX @ ORL,Devin Booker,G,59.4,348,5,280,8,789,1,2443,13,186,4,2601,7,3913,2,1393,5,338,8
12/26/2018,MEM,Memphis Grizzlies,MEM vs. CLE,Mike Conley,G,33.4,4730,0,12874,8,789,0,7843,6,4636,3,4174,2,15352,2,1393,2,4097,9
12/26/2018,MIN,Minnesota Timberwolves,MIN @ CHI,Derrick Rose,G,43.6,1919,1,7056,8,789,0,7843,11,549,1,10110,3,12137,2,1393,2,4097,10
12/25/2018,LAL,Los Angeles Lakers,LAL @ GSW,Rajon Rondo,G,36,3772,1,7056,10,325,0,7843,6,4636,2,6102,5,7038,0,11467,0,15731,1
12/25/2018,OKC,Oklahoma City Thunder,OKC @ HOU,Russell Westbrook,G,54.3,622,2,3543,9,525,1,2443,6,4636,7,723,9,2204,4,121,6,130,2
12/25/2018,PHI,Philadelphia 76ers,PHI @ BOS,Ben Simmons,G,35.8,3841,0,12874,8,789,0,7843,4,8828,3,4174,14,434,0,11467,4,786,3
12/25/2018,GSW,Golden State Warriors,GSW vs. LAL,Kevin Durant,F,41.9,2216,3,1597,7,1184,0,7843,5,6509,8,447,7,3913,1,4317,1,8514,4
12/25/2018,PHI,Philadelphia 76ers,PHI @ BOS,T.J. McConnell,G,24.7,8917,0,12874,7,1184,1,2443,1,18112,0,13385,6,5192,1,4317,1,8514,5
12/25/2018,HOU,Houston Rockets,HOU vs. OKC,James Harden,G,61.7,256,5,280,7,1184,1,2443,15,65,6,1093,6,5192,2,1393,6,130,6
12/25/2018,BOS,Boston Celtics,BOS vs. PHI,Al Horford,C-F,25.8,8329,0,12874,6,1803,0,7843,2,14769,0,13385,9,2204,1,4317,1,8514,7
12/25/2018,OKC,Oklahoma City Thunder,OKC @ HOU,Dennis Schroder,G,30,6195,0,12874,6,1803,1,2443,5,6509,0,13385,5,7038,1,4317,1,8514,8
12/25/2018,UTA,Utah Jazz,UTA vs. POR,Ricky Rubio,G,31.6,5459,2,3543,6,1803,1,2443,5,6509,2,6102,3,12137,2,1393,4,786,9
12/25/2018,NYK,New York Knicks,NYK vs. MIL,Emmanuel Mudiay,G,21.1,11193,1,7056,5,2659,0,7843,5,6509,0,13385,3,12137,1,4317,4,786,10
12/23/2018,SAC,Sacramento Kings,SAC vs. NOP,De'Aaron Fox,G,44.7,1730,1,7056,11,183,1,2443,5,6509,8,447,1,18809,2,1393,1,8514,1
12/23/2018,OKC,Oklahoma City Thunder,OKC vs. MIN,Russell Westbrook,G,50.2,976,1,7056,10,325,0,7843,10,888,2,6102,11,1140,1,4317,4,786,2
12/23/2018,PHX,Phoenix Suns,PHX @ BKN,Devin Booker,G,36.9,3498,1,7056,9,525,0,7843,10,888,4,2601,2,15352,0,11467,4,786,3
12/23/2018,IND,Indiana Pacers,IND vs. WAS,Victor Oladipo,G,38.7,2981,2,3543,9,525,0,7843,4,8828,2,6102,6,5192,3,415,3,1827,4
12/23/2018,LAC,LA Clippers,LAC @ GSW,Lou Williams,G,38.9,2942,1,7056,9,525,0,7843,6,4636,12,89,2,15352,0,11467,2,4097,5
12/23/2018,BKN,Brooklyn Nets,BKN vs. PHX,D'Angelo Russell,G,36.2,3703,2,3543,8,789,0,7843,6,4636,4,2601,6,5192,2,1393,7,51,6
12/23/2018,DAL,Dallas Mavericks,DAL @ POR,J.J. Barea,G,21.2,11106,0,12874,8,789,0,7843,2,14769,5,1672,1,18809,0,11467,1,8514,7
12/23/2018,MEM,Memphis Grizzlies,MEM @ LAL,Marc Gasol,C,41.8,2238,2,3543,8,789,1,2443,7,3260,1,10110,9,2204,0,11467,1,8514,8
12/23/2018,CHI,Chicago Bulls,CHI @ CLE,Ryan Arcidiacono,G,37.8,3235,1,7056,8,789,0,7843,5,6509,1,10110,4,9339,3,415,0,15731,9
12/23/2018,MEM,Memphis Grizzlies,MEM @ LAL,Mike Conley,G,35.2,4048,3,1597,8,789,0,7843,7,3260,0,13385,1,18809,2,1393,1,8514,10
12/22/2018,WAS,Washington Wizards,WAS vs. PHX,Bradley Beal,G,70.7,84,4,662,15,25,1,2443,17,21,2,6102,11,1140,0,11467,8,25,1
12/22/2018,PHX,Phoenix Suns,PHX @ WAS,Devin Booker,G,60.8,294,2,3543,14,43,1,2443,12,318,7,723,4,9339,1,4317,4,786,2
12/22/2018,UTA,Utah Jazz,UTA vs. OKC,Ricky Rubio,G,46.4,1473,2,3543,14,43,0,7843,5,6509,0,13385,7,3913,3,415,4,786,3
12/22/2018,HOU,Houston Rockets,HOU vs. SAS,James Harden,G,61.8,254,7,46,10,325,0,7843,12,318,8,447,4,9339,2,1393,3,1827,4
12/22/2018,WAS,Washington Wizards,WAS vs. PHX,Tomas Satoransky,G,35.3,4011,2,3543,9,525,0,7843,6,4636,3,4174,4,9339,1,4317,3,1827,5
12/22/2018,OKC,Oklahoma City Thunder,OKC @ UTA,Russell Westbrook,G,38.9,2942,0,12874,9,525,0,7843,3,11548,2,6102,12,814,3,415,6,130,6
12/22/2018,SAS,San Antonio Spurs,SAS @ HOU,DeMar DeRozan,G,56.4,485,0,12874,8,789,2,812,12,318,4,2601,7,3913,1,4317,1,8514,7
12/22/2018,GSW,Golden State Warriors,GSW vs. DAL,Kevin Durant,F,53.4,689,3,1597,8,789,1,2443,9,1419,8,447,12,814,0,11467,5,338,8
12/22/2018,PHI,Philadelphia 76ers,PHI vs. TOR,Ben Simmons,G,54.4,611,0,12874,8,789,1,2443,11,549,4,2601,12,814,0,11467,1,8514,9
12/22/2018,UTA,Utah Jazz,UTA vs. OKC,Joe Ingles,F,36.8,3530,3,1597,8,789,0,7843,5,6509,0,13385,4,9339,3,415,2,4097,10
12/21/2018,LAL,Los Angeles Lakers,LAL vs. NOP,LeBron James,F,61.4,272,0,12874,14,43,0,7843,8,2174,6,1093,12,814,2,1393,2,4097,1
12/21/2018,NOP,New Orleans Pelicans,NOP @ LAL,Jrue Holiday,G,44.2,1823,2,3543,10,325,3,272,8,2174,0,13385,6,5192,0,11467,5,338,2
12/21/2018,ATL,Atlanta Hawks,ATL @ NYK,Trae Young,G,34.6,4279,0,12874,10,325,0,7843,5,6509,5,1672,3,12137,1,4317,2,4097,3
12/21/2018,BKN,Brooklyn Nets,BKN vs. IND,D'Angelo Russell,G,16.1,14472,1,7056,9,525,0,7843,1,18112,0,13385,3,12137,0,11467,4,786,4
12/21/2018,BKN,Brooklyn Nets,BKN vs. IND,Spencer Dinwiddie,G,27.7,7305,1,7056,9,525,0,7843,4,8828,6,1093,1,18809,1,4317,5,338,5
12/21/2018,LAL,Los Angeles Lakers,LAL vs. NOP,Rajon Rondo,G,24.3,9159,0,12874,9,525,0,7843,3,11548,2,6102,4,9339,0,11467,2,4097,6
12/21/2018,SAS,San Antonio Spurs,SAS vs. MIN,DeMar DeRozan,G,26,8223,0,12874,8,789,0,7843,5,6509,2,6102,5,7038,0,11467,4,786,7
12/21/2018,UTA,Utah Jazz,UTA @ POR,Dante Exum,G,24.2,9222,0,12874,8,789,0,7843,4,8828,0,13385,1,18809,1,4317,0,15731,8
12/21/2018,UTA,Utah Jazz,UTA @ POR,Ricky Rubio,G,39.4,2808,4,662,8,789,1,2443,10,888,0,13385,2,15352,1,4317,5,338,9
12/21/2018,CHI,Chicago Bulls,CHI vs. ORL,Ryan Arcidiacono,G,19.6,12151,0,12874,8,789,0,7843,1,18112,2,6102,3,12137,0,11467,0,15731,10
12/20/2018,HOU,Houston Rockets,HOU @ MIA,James Harden,G,63.2,210,6,113,12,111,0,7843,7,3260,15,30,6,5192,2,1393,3,1827,1
12/20/2018,LAC,LA Clippers,LAC vs. DAL,Lou Williams,G,41.2,2357,1,7056,8,789,0,7843,9,1419,7,723,1,18809,2,1393,4,786,2
12/20/2018,DAL,Dallas Mavericks,DAL @ LAC,J.J. Barea,G,31.6,5459,1,7056,8,789,0,7843,8,2174,2,6102,3,12137,0,11467,3,1827,3
12/20/2018,MIA,Miami Heat,MIA vs. HOU,Josh Richardson,G,38.7,2981,4,662,7,1184,0,7843,9,1419,0,13385,6,5192,0,11467,1,8514,4
12/20/2018,DAL,Dallas Mavericks,DAL @ LAC,Luka Doncic,F-G,52.3,770,3,1597,5,2659,0,7843,10,888,9,316,4,9339,4,121,4,786,5
12/20/2018,LAC,LA Clippers,LAC vs. DAL,Tobias Harris,F,36.3,3672,0,12874,5,2659,0,7843,4,8828,8,447,9,2204,1,4317,1,8514,6
12/20/2018,HOU,Houston Rockets,HOU @ MIA,Chris Paul,G,9.2,19072,0,12874,4,3929,0,7843,1,18112,2,6102,1,18809,0,11467,2,4097,7
12/20/2018,LAC,LA Clippers,LAC vs. DAL,Danilo Gallinari,F,48.2,1205,3,1597,4,3929,2,812,11,549,7,723,6,5192,0,11467,3,1827,8
12/20/2018,DAL,Dallas Mavericks,DAL @ LAC,DeAndre Jordan,C,46.4,1473,0,12874,4,3929,0,7843,4,8828,3,4174,22,24,1,4317,0,15731,9
12/20/2018,MIA,Miami Heat,MIA vs. HOU,Bam Adebayo,C-F,18.8,12649,0,12874,4,3929,0,7843,1,18112,1,10110,9,2204,0,11467,1,8514,10
12/2/2018,POR,Portland Trail Blazers,POR @ SAS,Damian Lillard,G,59.4,348,3,1597,10,325,0,7843,12,318,10,204,2,15352,2,1393,1,8514,1
