GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,STL_DAY_RANK
1/29/2019,SAS,San Antonio Spurs,SAS vs. PHX,Davis Bertans,F,39.7,2736,5,280,5,2659,1,2443,6,4636,1,10110,1,18809,4,121,2,4097,3
1/29/2019,PHX,Phoenix Suns,PHX @ SAS,Mikal Bridges,F,39.7,2736,3,1597,3,5849,0,7843,7,3260,0,13385,6,5192,4,121,1,8514,4
1/29/2019,OKC,Oklahoma City Thunder,OKC @ ORL,Jerami Grant,F,35.9,3812,2,3543,1,12618,0,7843,8,2174,0,13385,7,3913,3,415,1,8514,5
1/29/2019,WAS,Washington Wizards,WAS @ CLE,Gary Payton II,N,30.2,6110,1,7056,4,3929,1,2443,5,6509,0,13385,1,18809,3,415,0,15731,6
1/29/2019,PHI,Philadelphia 76ers,PHI @ LAL,Ben Simmons,G,47.6,1288,0,12874,6,1803,1,2443,9,1419,1,10110,8,2894,3,415,2,4097,7
1/29/2019,BKN,Brooklyn Nets,BKN vs. CHI,Shabazz Napier,G,41.6,2276,5,280,4,3929,0,7843,8,2174,3,4174,3,12137,3,415,1,8514,8
1/29/2019,NOP,New Orleans Pelicans,NOP @ HOU,Darius Miller,F,30.2,6110,3,1597,4,3929,0,7843,5,6509,1,10110,1,18809,3,415,0,15731,9
1/29/2019,OKC,Oklahoma City Thunder,OKC @ ORL,Paul George,F,59.2,354,2,3543,4,3929,0,7843,14,108,7,723,6,5192,3,415,0,15731,10
1/28/2019,BOS,Boston Celtics,BOS vs. BKN,Marcus Smart,G,52.9,728,4,662,7,1184,2,812,7,3260,3,4174,2,15352,5,25,2,4097,1
1/28/2019,DEN,Denver Nuggets,DEN @ MEM,Nikola Jokic,C,42.5,2099,1,7056,3,5849,0,7843,10,888,3,4174,5,7038,4,121,4,786,2
1/28/2019,DEN,Denver Nuggets,DEN @ MEM,Torrey Craig,F,24.8,8865,1,7056,2,8551,1,2443,2,14769,0,13385,4,9339,3,415,0,15731,3
1/28/2019,LAC,LA Clippers,LAC vs. ATL,Montrezl Harrell,F-C,31.8,5382,0,12874,0,18130,1,2443,9,1419,0,13385,4,9339,3,415,3,1827,4
1/28/2019,BKN,Brooklyn Nets,BKN @ BOS,D'Angelo Russell,G,37.4,3345,4,662,4,3929,0,7843,10,888,1,10110,2,15352,3,415,5,338,5
1/28/2019,LAC,LA Clippers,LAC vs. ATL,Patrick Beverley,G,43,2012,0,12874,6,1803,1,2443,1,18112,8,447,10,1582,3,415,0,15731,6
1/28/2019,ATL,Atlanta Hawks,ATL @ LAC,Kevin Huerter,G,22.8,10070,1,7056,4,3929,1,2443,2,14769,0,13385,4,9339,2,1393,2,4097,7
1/28/2019,BKN,Brooklyn Nets,BKN @ BOS,Jarrett Allen,C,27.5,7415,0,12874,1,12618,1,2443,3,11548,0,13385,10,1582,2,1393,1,8514,8
1/28/2019,MEM,Memphis Grizzlies,MEM vs. DEN,Jaren Jackson Jr.,F-C,29.4,6486,0,12874,0,18130,3,272,4,8828,0,13385,7,3913,2,1393,2,4097,9
1/28/2019,BKN,Brooklyn Nets,BKN @ BOS,DeMarre Carroll,F,25,8754,2,3543,2,8551,0,7843,4,8828,2,6102,5,7038,2,1393,2,4097,10
1/27/2019,WAS,Washington Wizards,WAS @ SAS,Bradley Beal,G,45.3,1643,3,1597,7,1184,0,7843,8,2174,2,6102,4,9339,4,121,3,1827,1
1/27/2019,HOU,Houston Rockets,HOU vs. ORL,Chris Paul,G,33,4889,2,3543,6,1803,0,7843,4,8828,2,6102,5,7038,3,415,3,1827,2
1/27/2019,NYK,New York Knicks,NYK vs. MIA,Mario Hezonja,F,28.5,6916,1,7056,1,12618,0,7843,4,8828,3,4174,5,7038,3,415,0,15731,3
1/27/2019,DAL,Dallas Mavericks,DAL vs. TOR,Dorian Finney-Smith,F,29,6657,1,7056,0,18130,1,2443,6,4636,0,13385,5,7038,3,415,2,4097,4
1/27/2019,MIN,Minnesota Timberwolves,MIN vs. UTA,Andrew Wiggins,F-G,49.6,1039,3,1597,4,3929,0,7843,13,186,6,1093,3,12137,3,415,4,786,5
1/27/2019,WAS,Washington Wizards,WAS @ SAS,Otto Porter Jr.,F,27.2,7548,3,1597,4,3929,0,7843,5,6509,0,13385,1,18809,3,415,2,4097,6
1/27/2019,NYK,New York Knicks,NYK vs. MIA,Mitchell Robinson,C,30.9,5804,0,12874,1,12618,2,812,3,11548,0,13385,7,3913,3,415,0,15731,7
1/27/2019,ORL,Orlando Magic,ORL @ HOU,Jerian Grant,G,26.5,7958,0,12874,5,2659,0,7843,1,18112,2,6102,5,7038,3,415,0,15731,8
1/27/2019,OKC,Oklahoma City Thunder,OKC vs. MIL,Paul George,F,60.1,321,8,22,3,5849,0,7843,12,318,4,2601,13,591,3,415,5,338,9
1/27/2019,SAC,Sacramento Kings,SAC @ LAC,Bogdan Bogdanovic,G,31.2,5670,1,7056,2,8551,0,7843,5,6509,8,447,1,18809,3,415,1,8514,10
1/26/2019,ATL,Atlanta Hawks,ATL @ POR,Dewayne Dedmon,C,35.6,3908,1,7056,0,18130,3,272,4,8828,2,6102,3,12137,4,121,0,15731,1
1/26/2019,PHI,Philadelphia 76ers,PHI @ DEN,Corey Brewer,G,41.2,2357,1,7056,2,8551,0,7843,7,3260,5,1672,6,5192,4,121,1,8514,2
1/26/2019,GSW,Golden State Warriors,GSW @ BOS,DeMarcus Cousins,C,38.1,3148,1,7056,3,5849,1,2443,4,8828,6,1093,8,2894,3,415,3,1827,3
1/26/2019,GSW,Golden State Warriors,GSW @ BOS,Draymond Green,F,39.2,2856,1,7056,8,789,1,2443,1,18112,2,6102,11,1140,3,415,3,1827,4
1/26/2019,BOS,Boston Celtics,BOS vs. GSW,Gordon Hayward,F,21.4,10970,0,12874,2,8551,1,2443,0,21502,2,6102,7,3913,2,1393,1,8514,5
1/26/2019,SAS,San Antonio Spurs,SAS @ NOP,Derrick White,G,31.6,5459,1,7056,4,3929,2,812,5,6509,1,10110,3,12137,2,1393,2,4097,6
1/26/2019,ATL,Atlanta Hawks,ATL @ POR,Taurean Prince,F,27.2,7548,1,7056,2,8551,0,7843,5,6509,0,13385,6,5192,2,1393,0,15731,7
1/26/2019,BOS,Boston Celtics,BOS vs. GSW,Kyrie Irving,G,56.2,497,4,662,10,325,0,7843,12,318,4,2601,6,5192,2,1393,4,786,8
1/26/2019,POR,Portland Trail Blazers,POR vs. ATL,Al-Farouq Aminu,F,41.6,2276,2,3543,4,3929,1,2443,4,8828,7,723,8,2894,2,1393,0,15731,9
1/26/2019,NOP,New Orleans Pelicans,NOP vs. SAS,Frank Jackson,G,30.6,5947,1,7056,4,3929,0,7843,6,4636,2,6102,3,12137,2,1393,0,15731,10
1/25/2019,SAC,Sacramento Kings,SAC @ MEM,Willie Cauley-Stein,C,38.2,3126,0,12874,2,8551,1,2443,5,6509,1,10110,6,5192,5,25,1,8514,1
1/25/2019,HOU,Houston Rockets,HOU vs. TOR,PJ Tucker,F,33.6,4650,4,662,2,8551,0,7843,7,3260,0,13385,3,12137,4,121,3,1827,2
1/25/2019,MEM,Memphis Grizzlies,MEM vs. SAC,Omri Casspi,N,34,4510,0,12874,0,18130,0,7843,8,2174,2,6102,5,7038,4,121,2,4097,3
1/25/2019,CHI,Chicago Bulls,CHI vs. LAC,Kris Dunn,G,37.8,3235,1,7056,10,325,0,7843,4,8828,0,13385,4,9339,4,121,3,1827,4
1/25/2019,HOU,Houston Rockets,HOU vs. TOR,Eric Gordon,G,36.4,3640,2,3543,0,18130,1,2443,8,2174,6,1093,2,15352,3,415,2,4097,5
1/25/2019,DEN,Denver Nuggets,DEN vs. PHX,Paul Millsap,F,40.8,2462,2,3543,2,8551,0,7843,6,4636,6,1093,9,2204,3,415,2,4097,6
1/25/2019,DET,Detroit Pistons,DET @ DAL,Andre Drummond,C,49,1111,0,12874,0,18130,0,7843,9,1419,5,1672,15,299,3,415,1,8514,7
1/25/2019,WAS,Washington Wizards,WAS @ ORL,Ian Mahinmi,C,19.1,12475,0,12874,1,12618,0,7843,3,11548,0,13385,3,12137,3,415,1,8514,8
1/25/2019,MIL,Milwaukee Bucks,MIL vs. CHA,Giannis Antetokounmpo,F,71.3,81,0,12874,3,5849,3,272,14,108,6,1093,14,434,3,415,2,4097,9
1/25/2019,UTA,Utah Jazz,UTA vs. MIN,Joe Ingles,F,27.6,7365,2,3543,2,8551,0,7843,3,11548,4,2601,3,12137,3,415,0,15731,10
1/24/2019,NOP,New Orleans Pelicans,NOP @ OKC,Jrue Holiday,G,62.3,233,3,1597,13,71,1,2443,9,1419,1,10110,9,2204,4,121,5,338,1
1/24/2019,WAS,Washington Wizards,WAS vs. GSW,Tomas Satoransky,G,45.6,1597,3,1597,10,325,0,7843,8,2174,1,10110,3,12137,3,415,2,4097,2
1/24/2019,PHX,Phoenix Suns,PHX vs. POR,Dragan Bender,F,27.6,7365,3,1597,0,18130,0,7843,6,4636,2,6102,3,12137,3,415,2,4097,3
1/24/2019,MIN,Minnesota Timberwolves,MIN @ LAL,Andrew Wiggins,F-G,41.1,2388,1,7056,3,5849,0,7843,9,1419,4,2601,8,2894,2,1393,2,4097,4
1/24/2019,OKC,Oklahoma City Thunder,OKC vs. NOP,Russell Westbrook,G,69.4,94,1,7056,16,13,0,7843,9,1419,4,2601,17,151,2,1393,4,786,5
1/24/2019,WAS,Washington Wizards,WAS vs. GSW,Trevor Ariza,F,43.1,1991,3,1597,3,5849,1,2443,9,1419,6,1093,3,12137,2,1393,1,8514,6
1/24/2019,POR,Portland Trail Blazers,POR @ PHX,Seth Curry,G,36.7,3567,3,1597,3,5849,1,2443,7,3260,0,13385,6,5192,2,1393,1,8514,7
1/24/2019,LAL,Los Angeles Lakers,LAL vs. MIN,Brandon Ingram,F,32.7,5010,0,12874,1,12618,0,7843,8,2174,4,2601,6,5192,2,1393,2,4097,8
1/24/2019,GSW,Golden State Warriors,GSW @ WAS,Kevin Durant,F,41.9,2216,1,7056,5,2659,3,272,9,1419,2,6102,2,15352,2,1393,4,786,9
1/24/2019,POR,Portland Trail Blazers,POR @ PHX,Damian Lillard,G,42.1,2168,1,7056,3,5849,2,812,7,3260,9,316,3,12137,2,1393,2,4097,10
1/23/2019,HOU,Houston Rockets,HOU @ NYK,James Harden,G,95,1,5,280,4,3929,0,7843,17,21,22,1,15,299,5,25,5,338,1
1/23/2019,CHA,Charlotte Hornets,CHA @ MEM,Kemba Walker,G,45.9,1547,3,1597,7,1184,0,7843,9,1419,1,10110,2,15352,4,121,1,8514,2
1/23/2019,MEM,Memphis Grizzlies,MEM vs. CHA,Marc Gasol,C,63.4,205,2,3543,10,325,0,7843,8,2174,4,2601,17,151,3,415,3,1827,3
1/23/2019,UTA,Utah Jazz,UTA vs. DEN,Royce O'Neale,F,19.1,12475,1,7056,3,5849,0,7843,2,14769,0,13385,3,12137,3,415,3,1827,4
1/23/2019,PHI,Philadelphia 76ers,PHI vs. SAS,Landry Shamet,G,26,8223,3,1597,2,8551,0,7843,5,6509,1,10110,0,22086,3,415,0,15731,5
1/23/2019,HOU,Houston Rockets,HOU @ NYK,Kenneth Faried,F-C,38.1,3148,0,12874,1,12618,3,272,5,6509,1,10110,8,2894,3,415,2,4097,6
1/23/2019,BOS,Boston Celtics,BOS vs. CLE,Jayson Tatum,F,27.9,7212,0,12874,3,5849,0,7843,7,3260,1,10110,2,15352,3,415,3,1827,7
1/23/2019,SAS,San Antonio Spurs,SAS @ PHI,Derrick White,G,35.3,4011,1,7056,5,2659,1,2443,6,4636,2,6102,4,9339,2,1393,1,8514,8
1/23/2019,ORL,Orlando Magic,ORL @ BKN,Nikola Vucevic,C,59.3,351,1,7056,5,2659,4,98,9,1419,2,6102,14,434,2,1393,4,786,9
1/23/2019,PHI,Philadelphia 76ers,PHI vs. SAS,Corey Brewer,G,17.2,13719,2,3543,2,8551,0,7843,3,11548,1,10110,1,18809,2,1393,2,4097,10
1/22/2019,POR,Portland Trail Blazers,POR @ OKC,Damian Lillard,G,62,245,2,3543,8,789,0,7843,12,318,8,447,5,7038,5,25,5,338,1
1/22/2019,OKC,Oklahoma City Thunder,OKC vs. POR,Paul George,F,66.6,134,3,1597,4,3929,1,2443,10,888,13,62,8,2894,5,25,3,1827,2
1/22/2019,OKC,Oklahoma City Thunder,OKC vs. POR,Terrance Ferguson,G,28.9,6714,2,3543,1,12618,0,7843,6,4636,0,13385,2,15352,4,121,1,8514,3
1/22/2019,SAC,Sacramento Kings,SAC @ TOR,Bogdan Bogdanovic,G,47.1,1365,1,7056,9,525,0,7843,6,4636,3,4174,8,2894,3,415,1,8514,4
1/22/2019,SAC,Sacramento Kings,SAC @ TOR,Yogi Ferrell,G,31.4,5566,2,3543,6,1803,0,7843,4,8828,0,13385,7,3913,2,1393,2,4097,5
1/22/2019,MIN,Minnesota Timberwolves,MIN @ PHX,Karl-Anthony Towns,C,64.1,182,2,3543,7,1184,1,2443,10,888,3,4174,18,108,2,1393,2,4097,6
1/22/2019,OKC,Oklahoma City Thunder,OKC vs. POR,Nerlens Noel,F-C,12.6,16819,0,12874,2,8551,0,7843,0,21502,0,13385,3,12137,2,1393,0,15731,7
1/22/2019,MIN,Minnesota Timberwolves,MIN @ PHX,Josh Okogie,G,35,4125,4,662,2,8551,0,7843,7,3260,3,4174,5,7038,2,1393,1,8514,8
1/22/2019,TOR,Toronto Raptors,TOR vs. SAC,Greg Monroe,C,10.3,18394,0,12874,1,12618,0,7843,0,21502,0,13385,4,9339,2,1393,2,4097,9
1/22/2019,MIN,Minnesota Timberwolves,MIN @ PHX,Jerryd Bayless,G,35.3,4011,4,662,7,1184,0,7843,5,6509,0,13385,4,9339,2,1393,0,15731,10
1/21/2019,BOS,Boston Celtics,BOS vs. MIA,Kyrie Irving,G,68.6,115,2,3543,10,325,1,2443,11,549,2,6102,3,12137,8,1,3,1827,1
1/21/2019,MIL,Milwaukee Bucks,MIL vs. DAL,Malcolm Brogdon,G,42.8,2049,1,7056,2,8551,1,2443,6,4636,6,1093,4,9339,5,25,2,4097,2
1/21/2019,ATL,Atlanta Hawks,ATL vs. ORL,DeAndre' Bembry,F,40.9,2437,0,12874,7,1184,2,812,5,6509,1,10110,2,15352,4,121,1,8514,3
1/21/2019,HOU,Houston Rockets,HOU @ PHI,James Ennis III,F,25.8,8329,0,12874,2,8551,0,7843,2,14769,3,4174,4,9339,4,121,1,8514,4
1/21/2019,MIA,Miami Heat,MIA @ BOS,Josh Richardson,G,27.7,7305,3,1597,3,5849,0,7843,4,8828,0,13385,1,18809,4,121,1,8514,5
1/21/2019,MEM,Memphis Grizzlies,MEM vs. NOP,Justin Holiday,F-G,21.6,10866,2,3543,0,18130,0,7843,3,11548,0,13385,3,12137,4,121,2,4097,6
1/21/2019,MEM,Memphis Grizzlies,MEM vs. NOP,Mike Conley,G,47.8,1257,3,1597,8,789,0,7843,7,3260,3,4174,4,9339,4,121,1,8514,7
1/21/2019,HOU,Houston Rockets,HOU @ PHI,PJ Tucker,F,25.7,8378,0,12874,1,12618,1,2443,1,18112,0,13385,6,5192,4,121,0,15731,8
1/21/2019,GSW,Golden State Warriors,GSW @ LAL,Kevon Looney,C-F,33.6,4650,0,12874,4,3929,1,2443,4,8828,0,13385,8,2894,3,415,2,4097,9
1/21/2019,GSW,Golden State Warriors,GSW @ LAL,Draymond Green,F,27.1,7599,0,12874,7,1184,0,7843,1,18112,3,4174,3,12137,3,415,1,8514,10
1/20/2019,MIN,Minnesota Timberwolves,MIN vs. PHX,Karl-Anthony Towns,C,61.4,272,1,7056,4,3929,1,2443,8,2174,13,62,12,814,4,121,4,786,1
1/20/2019,LAC,LA Clippers,LAC @ SAS,Patrick Beverley,G,53.9,653,4,662,5,2659,1,2443,5,6509,4,2601,12,814,4,121,1,8514,2
1/20/2019,LAC,LA Clippers,LAC @ SAS,Tobias Harris,F,63.3,207,2,3543,9,525,1,2443,12,318,1,10110,9,2204,3,415,0,15731,3
1/20/2019,PHX,Phoenix Suns,PHX @ MIN,Mikal Bridges,F,15,15208,1,7056,0,18130,1,2443,1,18112,0,13385,0,22086,3,415,0,15731,4
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Victor Oladipo,G,42.9,2028,2,3543,7,1184,0,7843,8,2174,3,4174,2,15352,3,415,0,15731,5
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Thaddeus Young,F,21,11254,1,7056,2,8551,0,7843,3,11548,0,13385,5,7038,2,1393,1,8514,6
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Darren Collison,G,40.3,2579,3,1597,9,525,0,7843,8,2174,0,13385,4,9339,2,1393,3,1827,7
1/20/2019,CHA,Charlotte Hornets,CHA @ IND,Malik Monk,G,20.6,11510,2,3543,2,8551,0,7843,4,8828,1,10110,3,12137,2,1393,3,1827,8
1/20/2019,PHX,Phoenix Suns,PHX @ MIN,Kelly Oubre Jr.,F,31.6,5459,4,662,0,18130,0,7843,7,3260,0,13385,8,2894,2,1393,2,4097,9
1/20/2019,SAS,San Antonio Spurs,SAS vs. LAC,Derrick White,G,26,8223,1,7056,4,3929,1,2443,3,11548,2,6102,5,7038,2,1393,4,786,10
1/2/2019,BOS,Boston Celtics,BOS vs. MIN,Terry Rozier,G,43.1,1991,2,3543,5,2659,1,2443,6,4636,2,6102,3,12137,5,25,2,4097,1
1/2/2019,MIN,Minnesota Timberwolves,MIN @ BOS,Tyus Jones,G,36.7,3567,0,12874,9,525,0,7843,7,3260,0,13385,1,18809,4,121,4,786,2
1/2/2019,OKC,Oklahoma City Thunder,OKC @ LAL,Paul George,F,55.8,519,2,3543,2,8551,0,7843,15,65,5,1672,4,9339,4,121,1,8514,3
1/2/2019,CHI,Chicago Bulls,CHI vs. ORL,Kris Dunn,G,30.6,5947,1,7056,4,3929,0,7843,6,4636,1,10110,3,12137,3,415,2,4097,4
1/2/2019,MIA,Miami Heat,MIA @ CLE,Tyler Johnson,G,32.8,4968,1,7056,4,3929,0,7843,6,4636,3,4174,4,9339,3,415,3,1827,5
1/2/2019,PHX,Phoenix Suns,PHX vs. PHI,Troy Daniels,G,17.4,13598,2,3543,0,18130,0,7843,2,14769,0,13385,2,15352,3,415,0,15731,6
1/2/2019,DAL,Dallas Mavericks,DAL @ CHA,Dennis Smith Jr.,G,35.5,3937,3,1597,7,1184,0,7843,6,4636,3,4174,0,22086,3,415,2,4097,7
1/2/2019,CLE,Cleveland Cavaliers,CLE vs. MIA,Larry Nance Jr.,F,30,6195,0,12874,6,1803,1,2443,3,11548,0,13385,5,7038,3,415,3,1827,8
1/2/2019,WAS,Washington Wizards,WAS vs. ATL,Chasson Randle,G,19.1,12475,1,7056,1,12618,0,7843,3,11548,0,13385,3,12137,3,415,2,4097,9
1/2/2019,CHI,Chicago Bulls,CHI vs. ORL,Shaquille Harrison,G,24.6,8971,1,7056,2,8551,0,7843,5,6509,0,13385,3,12137,3,415,2,4097,10
1/19/2019,TOR,Toronto Raptors,TOR vs. MEM,CJ Miles,F-G,28.2,7054,2,3543,0,18130,0,7843,4,8828,3,4174,1,18809,5,25,1,8514,1
1/19/2019,HOU,Houston Rockets,HOU vs. LAL,PJ Tucker,F,38.8,2961,1,7056,2,8551,1,2443,4,8828,0,13385,9,2204,5,25,2,4097,2
1/19/2019,HOU,Houston Rockets,HOU vs. LAL,James Harden,G,75.6,46,8,22,6,1803,1,2443,14,108,12,89,8,2894,4,121,6,130,3
1/19/2019,TOR,Toronto Raptors,TOR vs. MEM,Norman Powell,F-G,30.2,6110,2,3543,4,3929,0,7843,6,4636,0,13385,1,18809,3,415,0,15731,4
1/19/2019,BOS,Boston Celtics,BOS @ ATL,Jaylen Brown,G,28.8,6766,2,3543,2,8551,0,7843,3,11548,6,1093,4,9339,3,415,2,4097,5
1/19/2019,TOR,Toronto Raptors,TOR vs. MEM,Delon Wright,G,28.7,6816,1,7056,3,5849,2,812,3,11548,2,6102,1,18809,3,415,1,8514,6
1/19/2019,BOS,Boston Celtics,BOS @ ATL,Terry Rozier,G,37.2,3409,1,7056,4,3929,1,2443,4,8828,0,13385,11,1140,3,415,3,1827,7
1/19/2019,MIL,Milwaukee Bucks,MIL @ ORL,George Hill,G,17.4,13598,0,12874,4,3929,0,7843,1,18112,0,13385,2,15352,3,415,2,4097,8
1/19/2019,DET,Detroit Pistons,DET vs. SAC,Blake Griffin,F,53.7,667,1,7056,3,5849,0,7843,12,318,13,62,6,5192,3,415,5,338,9
1/19/2019,PHX,Phoenix Suns,PHX @ CHA,Mikal Bridges,F,23.7,9557,2,3543,1,12618,1,2443,3,11548,1,10110,1,18809,3,415,0,15731,10
1/18/2019,ORL,Orlando Magic,ORL vs. BKN,Evan Fournier,G,40.1,2630,1,7056,3,5849,0,7843,6,4636,3,4174,8,2894,4,121,2,4097,1
1/18/2019,MEM,Memphis Grizzlies,MEM @ BOS,Justin Holiday,F-G,34.2,4437,2,3543,2,8551,0,7843,5,6509,2,6102,6,5192,4,121,2,4097,2
1/18/2019,MEM,Memphis Grizzlies,MEM @ BOS,Joakim Noah,C,19,12526,0,12874,2,8551,0,7843,0,21502,2,6102,5,7038,3,415,1,8514,3
1/18/2019,BOS,Boston Celtics,BOS vs. MEM,Marcus Smart,G,41.7,2257,6,113,3,5849,1,2443,7,3260,0,13385,6,5192,3,415,2,4097,4
1/18/2019,LAC,LA Clippers,LAC vs. GSW,Shai Gilgeous-Alexander,G,42.1,2168,0,12874,5,2659,0,7843,7,3260,10,204,3,12137,3,415,2,4097,5
1/18/2019,GSW,Golden State Warriors,GSW @ LAC,Klay Thompson,G,27.8,7260,0,12874,2,8551,1,2443,5,6509,2,6102,4,9339,2,1393,1,8514,6
1/18/2019,POR,Portland Trail Blazers,POR vs. NOP,Al-Farouq Aminu,F,33.6,4650,3,1597,2,8551,0,7843,4,8828,4,2601,8,2894,2,1393,0,15731,7
1/18/2019,UTA,Utah Jazz,UTA vs. CLE,Rudy Gobert,C,53.5,681,0,12874,5,2659,2,812,8,2174,3,4174,15,299,2,1393,3,1827,8
1/18/2019,MIN,Minnesota Timberwolves,MIN vs. SAS,Dario Saric,F,16.6,14127,0,12874,0,18130,0,7843,1,18112,0,13385,8,2894,2,1393,1,8514,9
1/18/2019,UTA,Utah Jazz,UTA vs. CLE,Donovan Mitchell,G,36.4,3640,2,3543,4,3929,0,7843,9,1419,4,2601,2,15352,2,1393,2,4097,10
1/17/2019,NYK,New York Knicks,NYK @ WAS,Luke Kornet,F-C,38.6,3015,4,662,2,8551,1,2443,5,6509,2,6102,3,12137,5,25,2,4097,1
1/17/2019,OKC,Oklahoma City Thunder,OKC vs. LAL,Steven Adams,C,46.5,1455,0,12874,1,12618,0,7843,6,4636,5,1672,15,299,4,121,2,4097,2
1/17/2019,CHA,Charlotte Hornets,CHA vs. SAC,Marvin Williams,F,31,5760,3,1597,2,8551,1,2443,3,11548,1,10110,5,7038,3,415,0,15731,3
1/17/2019,LAL,Los Angeles Lakers,LAL @ OKC,Kyle Kuzma,F,52.6,751,7,46,4,3929,0,7843,11,549,3,4174,8,2894,3,415,4,786,4
1/17/2019,LAL,Los Angeles Lakers,LAL @ OKC,Josh Hart,G,42.5,2099,2,3543,5,2659,1,2443,3,11548,4,2601,10,1582,3,415,1,8514,5
1/17/2019,SAC,Sacramento Kings,SAC @ CHA,Willie Cauley-Stein,C,37.2,3409,0,12874,4,3929,1,2443,4,8828,0,13385,11,1140,3,415,2,4097,6
1/17/2019,PHI,Philadelphia 76ers,PHI @ IND,Jimmy Butler,G,54,645,1,7056,8,789,0,7843,10,888,6,1093,5,7038,3,415,0,15731,7
1/17/2019,IND,Indiana Pacers,IND vs. PHI,Myles Turner,C-F,40.4,2551,1,7056,0,18130,3,272,1,18112,5,1672,12,814,3,415,0,15731,8
1/17/2019,OKC,Oklahoma City Thunder,OKC vs. LAL,Paul George,F,53.4,689,5,280,8,789,0,7843,9,1419,4,2601,7,3913,3,415,3,1827,9
1/17/2019,DEN,Denver Nuggets,DEN vs. CHI,Juancho Hernangomez,F,22.5,10259,1,7056,1,12618,0,7843,4,8828,0,13385,5,7038,2,1393,0,15731,10
1/16/2019,TOR,Toronto Raptors,TOR @ BOS,Kawhi Leonard,F,51.8,809,2,3543,2,8551,0,7843,10,888,11,128,4,9339,4,121,1,8514,1
1/16/2019,MEM,Memphis Grizzlies,MEM vs. MIL,Justin Holiday,F-G,24.3,9159,1,7056,1,12618,1,2443,1,18112,2,6102,4,9339,4,121,2,4097,2
1/16/2019,DAL,Dallas Mavericks,DAL vs. SAS,Maxi Kleber,F,24.9,8806,2,3543,1,12618,1,2443,2,14769,1,10110,2,15352,4,121,1,8514,3
1/16/2019,LAC,LA Clippers,LAC vs. UTA,Montrezl Harrell,F-C,32.4,5131,0,12874,2,8551,1,2443,5,6509,1,10110,7,3913,3,415,2,4097,4
1/16/2019,MIL,Milwaukee Bucks,MIL @ MEM,Eric Bledsoe,G,32.4,5131,2,3543,4,3929,0,7843,5,6509,4,2601,2,15352,3,415,1,8514,5
1/16/2019,BOS,Boston Celtics,BOS vs. TOR,Marcus Smart,G,23.3,9779,1,7056,3,5849,0,7843,2,14769,0,13385,4,9339,3,415,0,15731,6
1/16/2019,UTA,Utah Jazz,UTA @ LAC,Donovan Mitchell,G,43.4,1947,0,12874,6,1803,0,7843,10,888,8,447,2,15352,3,415,5,338,7
1/16/2019,TOR,Toronto Raptors,TOR @ BOS,Norman Powell,F-G,19.7,12090,1,7056,1,12618,0,7843,5,6509,0,13385,1,18809,2,1393,0,15731,8
1/16/2019,BKN,Brooklyn Nets,BKN @ HOU,Shabazz Napier,G,11.2,17788,1,7056,0,18130,0,7843,2,14769,0,13385,1,18809,2,1393,1,8514,9
1/16/2019,GSW,Golden State Warriors,GSW vs. NOP,Kevon Looney,C-F,36.9,3498,0,12874,3,5849,2,812,3,11548,1,10110,12,814,2,1393,1,8514,10
1/15/2019,OKC,Oklahoma City Thunder,OKC @ ATL,Russell Westbrook,G,67.7,122,0,12874,11,183,0,7843,10,888,11,128,6,5192,5,25,2,4097,1
1/15/2019,OKC,Oklahoma City Thunder,OKC @ ATL,Paul George,F,50.1,986,5,280,3,5849,0,7843,6,4636,7,723,8,2894,5,25,3,1827,2
1/15/2019,OKC,Oklahoma City Thunder,OKC @ ATL,Jerami Grant,F,42,2194,0,12874,0,18130,2,812,9,1419,3,4174,5,7038,3,415,0,15731,3
1/15/2019,MIL,Milwaukee Bucks,MIL vs. MIA,Giannis Antetokounmpo,F,46,1535,0,12874,10,325,0,7843,4,8828,4,2601,10,1582,3,415,2,4097,4
1/15/2019,IND,Indiana Pacers,IND vs. PHX,Darren Collison,G,36.3,3672,2,3543,7,1184,0,7843,4,8828,5,1672,4,9339,3,415,3,1827,5
1/15/2019,GSW,Golden State Warriors,GSW @ DEN,Klay Thompson,G,44.1,1840,5,280,1,12618,0,7843,13,186,0,13385,3,12137,3,415,1,8514,6
1/15/2019,DEN,Denver Nuggets,DEN vs. GSW,Torrey Craig,F,14.4,15598,0,12874,0,18130,1,2443,2,14769,0,13385,2,15352,2,1393,1,8514,7
1/15/2019,LAL,Los Angeles Lakers,LAL vs. CHI,Lonzo Ball,G,40.6,2511,3,1597,6,1803,0,7843,8,2174,0,13385,8,2894,2,1393,3,1827,8
1/15/2019,MIN,Minnesota Timberwolves,MIN @ PHI,Jeff Teague,G,18.2,13056,0,12874,2,8551,0,7843,4,8828,3,4174,1,18809,2,1393,3,1827,9
